LoggerLight version 1.3.0, 9/19/2018 11:12:00 AM, rapid sampling mode. Time is number of seconds past midnight of 9/19/2018, Warning: probe Edz305nm, calibrated 4/5/2012 This is identified by tag a,,,,,,,,,,
 Probe S/N  BIC2104P-1011   ," calibrated 4/5/2012 with 2 picAD channels and 6 high resolution AD channels. This is identified by tag ""a""",,,,,,,,,,,,,
 Probe S/N  BIC2104R-1011   ," calibrated 4/30/2018 with 2 picAD channels and 4 high resolution AD channels. This is identified by tag ""b""",,,,,,,,,,,,,
ScaleFactor,0.264714,0.069044,0.032916,0.000521,9.691656E-02,6.155094E-03,0.23,0.01,0.148964,5.208686E-02,2.334893E-02,5.0338E-04,0.23,0.01
Offset+FO,0.1933315,0.1934529,0.1924036,0.1938019,0.4814327,5.446047E-02,0,0.965,0.1939131,0.1940993,0.1930202,0.1932678,0,0.965
Units,µWatts/cm²/nm,µWatts/cm²/nm,µWatts/cm²/nm,µEinsteins/m²/s,°C,meters,v.,°C,µWatts/cm²/nm,µWatts/cm²/nm,µWatts/cm²/nm,µEinsteins/m²/s,v.,°C
Immersion,0.623,0.635,0.641,0.662,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Cal Date,4/5/2012,4/5/2012,4/5/2012,4/5/2012,4/5/2012,4/5/2012,4/5/2012,4/5/2012,4/30/2018,4/30/2018,4/30/2018,4/30/2018,4/30/2018,4/30/2018
Tag Address,a,a,a,a,a,a,a,a,b,b,b,b,b,b
Time,Edz305nm,Edz320nm,Edz380nm,EdzPAR,WaterTemp,Depth,Vin_a,uItemp_a,Ed0305nm,Ed0320nm,Ed0380nm,Ed0PAR,Vin_b,uItemp_b
40338.19,1.310793,10.57166,32.17128,839.2601,21.30504,0.1087974,9.617018,18.2461,2.478726,19.74314,61.04815,1610.532,9.595788,18.73438
40338.48,1.271759,10.24067,31.17613,817.3228,21.34039,5.224405E-02,9.617018,18.2461,2.478647,19.73395,61.02245,1609.559,9.595788,18.73438
40338.77,1.324437,10.66192,32.50328,850.3765,21.33097,5.122725E-02,9.617018,18.2461,2.477783,19.72863,60.99747,1608.876,9.595788,18.73438
40339.07,1.283567,10.30969,31.19237,812.3561,21.32211,5.393872E-02,9.617018,18.2461,2.477463,19.72822,60.99878,1608.969,9.595788,18.73438
40339.36,1.297767,10.44607,31.51624,817.1664,21.28868,5.839326E-02,9.617018,18.2461,2.477555,19.72709,60.99479,1608.952,9.595788,18.73438
40339.65,1.276685,10.29857,31.27565,822.4676,21.34182,6.812547E-02,9.617018,18.2461,2.477487,19.72487,60.98408,1608.911,9.595788,18.73438
40339.93,1.318428,10.6215,32.25329,848.339,21.3173,9.557901E-02,9.617018,18.2461,2.476327,19.71889,60.96453,1608.52,9.595788,18.73438
40340.24,1.300001,10.44788,31.46017,825.9083,21.34522,6.250887E-02,9.617018,18.2461,2.476605,19.71829,60.96187,1608.562,9.595788,18.73438
40340.52,1.353878,10.89696,33.33595,892.6837,21.33159,8.763831E-02,9.617018,18.2461,2.477209,19.71689,60.95235,1608.457,9.595788,18.73438
40340.82,1.307291,10.55139,32.19571,864.0938,21.33821,7.098219E-02,9.617018,18.2461,2.475771,19.71316,60.94455,1608.247,9.595788,18.73438
40341.11,1.358665,10.95074,33.41731,893.5072,21.34805,0.0888972,9.617018,18.2461,2.476027,19.7095,60.93296,1607.938,9.595788,18.73438
40341.41,1.349848,10.82458,32.96719,885.4418,21.32777,6.933594E-02,9.617018,18.2461,2.475527,19.70905,60.93222,1607.982,9.595788,18.73438
40341.7,1.302675,10.55555,32.23252,860.5485,21.38323,8.023021E-02,9.617018,18.2461,2.4751,19.70917,60.943,1608.255,9.595788,18.73438
40341.98,1.370417,11.03403,34.39704,952.2007,21.36164,0.0508399,9.617018,18.2461,2.475754,19.71037,60.95033,1608.598,9.595788,18.73438
40342.29,1.37964,11.17178,34.70687,947.7283,21.33983,5.098516E-02,9.617018,18.2461,2.475192,19.70868,60.94301,1608.681,9.595788,18.73438
40342.59,1.427558,11.56991,36.85513,1037.77,21.31416,5.805433E-02,9.617018,18.2461,2.475281,19.70468,60.92907,1608.151,9.595788,18.73438
40342.9,1.393528,11.36662,36.2191,1014.934,21.35951,4.299603E-02,9.617018,18.2461,2.473806,19.70028,60.91955,1607.801,9.595788,18.73438
40343.2,1.38457,11.41972,37.69762,1093.496,21.33468,5.916796E-02,9.617018,18.2461,2.474656,19.70365,60.94267,1608.297,9.595788,18.73438
40343.49,1.483799,12.21399,41.40442,1235.14,21.36083,8.221538E-02,9.617018,18.2461,2.476165,19.71059,60.96912,1609.222,9.595788,18.73438
40343.78,1.441814,12.02664,42.02696,1282.887,21.36334,0.0858468,9.617018,18.2461,2.476661,19.71414,60.9875,1609.718,9.595788,18.73438
40344.06,1.398452,11.76877,41.74531,1282.039,21.31728,7.834187E-02,9.617018,18.2461,2.477073,19.72205,61.02337,1610.786,9.595788,18.73438
40344.35,1.383735,11.77572,43.00124,1345.599,21.28994,5.916796E-02,9.617018,18.2461,2.477531,19.72529,61.0377,1611.326,9.595788,18.73438
40344.65,1.332039,11.4792,42.37419,1321.143,21.31354,8.976875E-02,9.617018,18.2461,2.477587,19.72751,61.05229,1611.733,9.595788,18.73438
40344.94,1.242934,10.94806,41.97476,1334.982,21.27575,0.0845395,9.617018,18.2461,2.478051,19.72913,61.0576,1611.746,9.595788,18.73438
40345.55,1.213106,10.71152,41.41166,1324.339,21.31867,0.1228389,9.617018,18.2461,2.478157,19.7318,61.07797,1611.99,9.595788,18.73438
40345.84,1.045283,9.591347,39.34451,1277.994,21.30155,0.1146561,9.617018,18.2461,2.47889,19.73945,61.0966,1612.575,9.595788,18.73438
40346.13,1.004421,9.315062,38.62146,1255.493,21.32561,0.1340721,9.617018,18.2461,2.480366,19.73428,61.07329,1611.592,9.595788,18.73438
40346.41,0.9621973,9.090703,39.23965,1303.387,21.31018,0.1534881,9.617018,18.2461,2.479126,19.73419,61.08342,1611.552,9.595788,18.73438
40346.7,0.9119505,8.732514,38.98724,1325.741,21.29775,0.1659318,9.617018,18.2461,2.480208,19.74541,61.12636,1612.861,9.595788,18.73438
40346.99,0.8775033,8.462986,37.949,1271.732,21.29299,0.1810869,9.617018,18.2461,2.47975,19.74163,61.10984,1612.618,9.595788,18.73438
40347.3,0.7968267,7.851834,36.11172,1235.095,21.27658,0.1886403,9.617018,18.2461,2.478227,19.73106,61.06337,1611.091,9.595788,18.73438
40347.6,0.7427398,7.446104,35.7094,1237.42,21.31842,0.159831,9.617018,18.2461,2.477483,19.72506,61.04207,1610.106,9.595788,18.73438
40347.9,0.7081101,7.259417,36.47713,1314.436,21.31651,0.1904317,9.617018,18.2461,2.477383,19.71965,61.01491,1609.289,9.595788,18.73438
40348.21,0.6822106,6.961747,34.70412,1221.439,21.32403,0.1969683,9.617018,18.2461,2.477161,19.72202,61.03612,1609.576,9.595788,18.73438
40348.77,0.6846447,7.03166,36.31393,1349.108,21.33009,0.2025849,9.617018,18.2461,2.477295,19.71871,61.0181,1608.915,9.595788,18.73438
40349.05,0.6203675,6.496036,33.48135,1198.553,21.2846,0.2290217,9.617018,18.2461,2.475891,19.71232,60.9867,1607.674,9.595788,18.73438
40349.38,0.5785962,6.176416,32.54028,1163.449,21.35261,0.2369624,9.617018,18.2461,2.476357,19.70705,60.96501,1606.973,9.595788,18.73438
40349.68,0.580649,6.271812,35.19024,1329.42,21.34573,0.2485829,9.617018,18.2461,2.475887,19.71776,61.01441,1608.369,9.595788,18.73438
40349.96,0.519697,5.724306,31.98998,1192.986,21.35003,0.26674,9.617018,18.2461,2.477289,19.71491,61.00322,1608.364,9.595788,18.73438
40350.27,0.5546754,6.120398,36.63793,1484.311,21.34274,0.226407,9.617018,18.2461,2.475324,19.70428,60.95479,1606.714,9.595788,18.73438
40350.55,0.4379631,5.018696,30.12717,1173.134,21.26573,0.2490671,9.617018,18.2461,2.47503,19.70309,60.95012,1606.26,9.595788,18.73438
40350.85,0.4314195,4.967606,30.53093,1208.387,21.31715,0.2875602,9.617018,18.2461,2.47516,19.70002,60.94234,1606.284,9.595788,18.73438
40351.15,0.4010962,4.740603,30.47558,1222.475,21.30567,0.3186935,9.617018,18.2461,2.474464,19.69608,60.92921,1605.541,9.595788,18.73438
40351.45,0.3596464,4.364707,29.04942,1136.692,21.34158,0.3106076,9.617018,18.2461,2.475985,19.70351,60.9642,1606.394,9.595788,18.73438
40351.76,0.3497868,4.283979,29.38845,1188.18,21.35139,0.2970987,9.617018,18.2461,2.476271,19.71263,60.99173,1607.443,9.595788,18.73438
40352.06,0.2670517,3.468325,25.32789,1017.198,21.28852,0.3389811,9.617018,18.2461,2.475086,19.70128,60.94668,1605.782,9.595788,18.73438
40352.51,0.275415,3.620936,28.5687,1240.144,21.29019,0.3595591,9.617018,18.2461,2.473662,19.69352,60.9185,1604.371,9.595788,18.73438
40352.81,0.2059677,2.822384,22.65352,944.5441,21.31423,0.3878843,9.617018,18.2461,2.474912,19.7033,60.96133,1605.435,9.595788,18.73438
40353.1,0.2057039,2.839194,23.77387,1026.911,21.32009,0.3824129,9.617018,18.2461,2.475887,19.70075,60.94757,1605.012,9.595788,18.73438
40353.4,0.1776936,2.516896,21.98529,958.8145,21.30937,0.3994564,9.617018,18.2461,2.475517,19.70537,60.97007,1605.509,9.595788,18.73438
40353.69,0.1450644,2.12971,19.27365,827.1837,21.30676,0.4370779,9.617018,18.2461,2.475488,19.70175,60.95762,1605.402,9.595788,18.73438
40353.98,0.1448078,2.155194,20.77118,972.3986,21.3307,0.4486985,9.617018,18.2461,2.476415,19.71287,61.02259,1607.119,9.595788,18.73438
40354.28,0.1369794,2.057867,19.90279,899.7692,21.30526,0.4578012,9.617018,18.2461,2.476747,19.71617,61.02541,1607.472,9.595788,18.73438
40354.57,0.120934,1.869161,18.77859,849.3759,21.31894,0.4827854,9.617018,18.2461,2.476757,19.71217,61.01211,1607.119,9.595788,18.73438
40354.87,0.1218755,1.922617,21.16524,1104.53,21.28988,0.4880631,9.617018,18.2461,2.476347,19.71114,61.01415,1606.905,9.595788,18.73438
40355.16,0.1130586,1.85197,21.16824,1022.472,21.31565,0.5191965,9.617018,18.2461,2.477521,19.71525,61.03855,1607.587,9.595788,18.73438
40355.46,0.1119418,1.811273,21.35637,1153.451,21.33363,0.5240384,9.617018,18.2461,2.477789,19.72226,61.05923,1608.388,9.595788,18.73438
40355.77,0.1072705,1.748097,19.47713,926.0856,21.30548,0.4996352,9.617018,18.2461,2.477059,19.71633,61.03182,1607.561,9.595788,18.73438
40356.05,0.1047821,1.709154,19.83572,1029.594,21.3083,0.5175986,9.617018,18.2461,2.476451,19.71015,61.01598,1606.749,9.595788,18.73438
40356.36,8.959147E-02,1.488711,16.65536,765.5298,21.28933,0.5025403,9.617018,18.2461,2.475999,19.70797,61.00706,1606.441,9.595788,18.73438
40356.64,8.508273E-02,1.408045,16.03258,768.936,21.27057,0.5251036,9.617018,18.2461,2.475679,19.70682,60.99878,1606.215,9.595788,18.73438
40356.93,8.861744E-02,1.493041,18.76158,1022.904,21.27174,0.5605947,9.617018,18.2461,2.475014,19.70261,60.98331,1605.505,9.595788,18.73438
40357.23,7.454184E-02,1.30649,16.29268,810.4404,21.28611,0.5517824,9.617018,18.2461,2.475498,19.69846,60.97494,1604.806,9.595788,18.73438
40357.53,6.985058E-02,1.218611,14.93022,716.94,21.26685,0.5436965,9.617018,18.2461,2.475298,19.70278,60.99622,1605.502,9.595788,18.73438
40357.82,7.020658E-02,1.251586,16.44356,818.0997,21.29152,0.5588516,9.617018,18.2461,2.475523,19.7026,60.99302,1605.484,9.595788,18.73438
40358.11,6.583337E-02,1.199877,16.87113,938.6036,21.29119,0.5891618,9.617018,18.2461,2.475645,19.70431,61.01777,1606.206,9.595788,18.73438
40358.41,5.887057E-02,1.106377,16.35861,934.1423,21.29632,0.5836905,9.617018,18.2461,2.475715,19.70615,61.0241,1606.538,9.595788,18.73438
40358.7,5.100421E-02,1.011055,16.38877,1011.696,21.28586,0.611483,9.617018,18.2461,2.475675,19.70404,61.01517,1606.192,9.595788,18.73438
40359,5.526538E-02,1.077012,17.83636,1090.096,21.29675,0.6173417,9.617018,18.2461,2.475156,19.69738,60.99008,1605.225,9.595788,18.73438
40359.29,0.0394405,0.850702,16.33718,1050.207,21.26844,0.6404859,9.617018,18.2461,2.47516,19.69953,61.00632,1605.489,9.595788,18.73438
40359.59,0.034386,0.7282923,13.85483,893.6593,21.27477,0.6990244,9.617018,18.2461,2.476143,19.70721,61.03972,1606.81,9.595788,18.73438
40359.88,3.372641E-02,0.7022034,13.13148,824.3953,21.29234,0.6771391,9.617018,18.2461,2.475859,19.7054,61.03846,1606.836,9.595788,18.73438
40360.18,3.663044E-02,0.7776967,15.67992,1074.484,21.26831,0.6608219,9.617018,18.2461,2.477119,19.71107,61.0654,1607.842,9.595788,18.73438
40360.47,3.269454E-02,0.6877383,13.05755,842.1781,21.27658,0.6651796,9.617018,18.2461,2.475765,19.70124,61.02152,1606.588,9.595788,18.73438
40360.76,3.225181E-02,0.6906136,13.32386,857.9899,21.28244,0.6746697,9.617018,18.2461,2.473656,19.68355,60.95495,1604.5,9.595788,18.73438
40361.06,0.0298122,0.6575097,13.35539,913.8312,21.29494,0.6805768,9.617018,18.2461,2.474802,19.69042,60.99389,1605.49,9.595788,18.73438
40361.35,2.967486E-02,0.6536827,14.02237,1015.92,21.27784,0.7001865,9.617018,18.2461,2.475849,19.70517,61.04935,1607.796,9.595788,18.73438
40361.65,2.771234E-02,0.6334125,13.82232,934.4681,21.30018,0.7128723,9.617018,18.2461,2.473556,19.68744,60.97355,1605.247,9.595788,18.73438
40361.95,2.502155E-02,0.5847219,13.96778,1082.884,21.25774,0.7437636,9.617018,18.2461,2.472684,19.67679,60.93776,1603.752,9.595788,18.73438
