LoggerLight version 1.3.0, 7/18/2018 9:17:42 AM, rapid sampling mode. Time is number of seconds past midnight of 7/18/2018, Warning: probe Edz305nm, calibrated 4/5/2012 This is identified by tag a
 Probe S/N  BIC2104P-1011   , calibrated 4/5/2012 with 2 picAD channels and 6 high resolution AD channels. This is identified by tag "a"
 Probe S/N  BIC2104R-1011   , calibrated 4/30/2018 with 2 picAD channels and 4 high resolution AD channels. This is identified by tag "b"
ScaleFactor,0.264714,0.069044,0.032916,0.000521,9.691656E-02,6.155094E-03,0.23,0.01,0.148964,5.208686E-02,2.334893E-02,5.0338E-04,0.23,0.01,
Offset+FO,0.1933315,0.1934529,0.1924036,0.1938019,0.4814327,5.549521E-02,0,0.965,0.1939131,0.1940993,0.1930202,0.1932678,0,0.965,
Units,µWatts/cm²/nm,µWatts/cm²/nm,µWatts/cm²/nm,µEinsteins/m²/s,°C,meters,v.,°C,µWatts/cm²/nm,µWatts/cm²/nm,µWatts/cm²/nm,µEinsteins/m²/s,v.,°C,
Immersion,0.623,0.635,0.641,0.662,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,
Cal Date,4/5/2012,4/5/2012,4/5/2012,4/5/2012,4/5/2012,4/5/2012,4/5/2012,4/5/2012,4/30/2018,4/30/2018,4/30/2018,4/30/2018,4/30/2018,4/30/2018,
Tag Address,a,a,a,a,a,a,a,a,b,b,b,b,b,b,
Time,Edz305nm,Edz320nm,Edz380nm,EdzPAR,WaterTemp,Depth,Vin_a,uItemp_a,Ed0305nm,Ed0320nm,Ed0380nm,Ed0PAR,Vin_b,uItemp_b,
33734.55,1.445961E-03,1.494774E-03,3.752983E-03,0.3058414,4.833283,17.95022,9.638247,18.73438,0.9685848,15.68478,53.42645,1399.549,9.595788,19.71094,
33734.84,5.78547E-04,1.841448E-03,3.371611E-03,0.343861,4.812831,17.99839,9.638247,18.73438,0.9679127,15.68533,53.57308,1406.26,9.595788,19.71094,
33735.13,1.411626E-03,4.043844E-03,3.45636E-03,0.4665605,4.806201,18.03911,9.638247,18.73438,0.9662721,15.66567,53.64893,1411.924,9.595788,19.71094,
33735.41,1.131523E-03,1.358824E-03,3.45636E-03,0.3671912,4.768867,18.11939,9.638247,18.73438,0.9614366,15.58856,53.60751,1418.38,9.595788,19.71094,
33735.7,6.689026E-04,2.249299E-03,8.715057E-04,0.4734731,4.804418,18.16084,9.638247,18.73438,0.96581,15.67309,54.04501,1432.139,9.595788,19.71094,
33735.99,9.887614E-04,2.052171E-03,2.043871E-03,0.440638,4.790484,18.16326,9.617018,18.73438,0.9670644,15.70322,54.12884,1435.378,9.595788,19.71094,
33736.29,1.010447E-03,3.268927E-03,3.244487E-03,0.4674245,4.782923,18.17851,9.638247,18.73438,0.9609244,15.60335,53.72468,1422.518,9.595788,19.71094,
33736.58,6.454102E-04,1.372419E-03,3.630097E-04,0.3300357,4.807388,18.16239,9.617018,18.73438,0.9613085,15.60502,53.72453,1415.071,9.595788,19.71094,
33736.88,7.809435E-04,1.630725E-03,3.654109E-03,0.4129874,4.784774,18.13271,9.617018,18.73438,0.9673305,15.67766,53.97126,1426.548,9.595788,19.71094,
33737.18,1.033939E-03,2.799898E-03,8.008812E-04,0.2781908,4.817942,18.14239,9.617018,18.73438,0.9665682,15.67036,53.58633,1417.396,9.595788,19.71094,
33737.47,1.666429E-03,4.234175E-03,6.172577E-04,0.3948417,4.808901,18.17406,9.617018,18.73438,0.9609724,15.56243,52.95916,1394.935,9.595788,19.71094,
33737.77,5.604759E-04,1.86184E-03,7.161319E-04,0.4155797,4.81467,18.21628,9.617018,18.73438,0.962705,15.57496,52.95653,1390.027,9.595788,19.71094,
33738.05,9.49005E-04,3.180559E-03,2.298119E-03,0.4691527,4.800451,18.33597,9.617018,18.73438,0.9709016,15.68749,53.25912,1391.368,9.595788,19.71094,
33738.36,8.405783E-04,3.153369E-03,2.467618E-03,0.3576863,4.834968,18.34624,9.617018,18.73438,0.9687329,15.67057,52.91978,1378.464,9.595788,19.71094,
33738.64,1.254407E-03,2.609567E-03,1.450626E-03,0.3671912,4.80716,18.35994,9.638247,18.73438,0.9630111,15.57055,52.31199,1357.019,9.595788,19.71094,
33738.95,9.273196E-04,1.086923E-03,9.845048E-04,0.4371817,4.799445,18.30116,9.617018,18.73438,0.9578354,15.46835,51.91032,1344.891,9.595788,19.71094,
33739.24,1.005025E-03,1.243266E-03,2.227495E-03,0.2946084,4.784132,18.29322,9.617018,18.73438,0.9575974,15.46417,51.98671,1346.404,9.595788,19.71094,
33739.54,1.314042E-03,4.567253E-03,3.103238E-03,0.3663271,4.774337,18.32638,9.617018,18.73438,0.9608924,15.53972,52.38081,1359.732,9.595788,19.71094,
33739.83,1.167666E-03,3.391282E-03,2.072121E-03,0.4207642,4.779851,18.36337,9.638247,18.73438,0.9629571,15.56458,52.52808,1364.944,9.595788,19.71094,
33740.14,1.140559E-03,3.799133E-03,6.455075E-04,0.2635015,4.747757,18.30576,9.617018,18.73438,0.9641174,15.5847,52.64693,1370.508,9.595788,19.71094,
33740.44,9.273196E-04,5.308182E-03,1.111629E-03,0.3473173,4.781149,18.31413,9.617018,18.73438,0.9641075,15.58712,52.73713,1372.511,9.595788,19.71094,
33740.76,1.413433E-03,4.071034E-03,2.467618E-03,0.2885598,4.761044,18.31423,9.638247,18.73438,0.9652798,15.61024,52.86662,1377.354,9.595788,19.71094,
33741.06,1.700764E-03,4.798369E-03,1.860248E-03,0.3058414,4.791333,18.34657,9.617018,18.73438,0.9680887,15.6555,53.05874,1383.878,9.595788,19.71094,
33741.35,8.875632E-04,5.634463E-03,5.325084E-04,0.3049773,4.773882,18.33563,9.617018,18.73438,0.9637933,15.58713,52.65206,1372.281,9.595788,19.71094,
33741.65,1.135138E-03,2.201716E-03,1.789624E-03,0.2591811,4.762726,18.31186,9.617018,18.73438,0.9619207,15.5455,52.44038,1363.146,9.595788,19.71094,
33741.94,9.941828E-04,3.262129E-03,1.535375E-03,0.2807831,4.783559,18.27985,9.638247,18.73438,0.965824,15.62011,52.83716,1374.038,9.595788,19.71094,
33742.23,1.305006E-03,2.799898E-03,2.863115E-03,0.3170745,4.818006,18.32972,9.617018,18.73438,0.9703474,15.69668,53.18431,1386.312,9.595788,19.71094,
33742.53,1.111645E-03,3.214547E-03,2.439369E-03,0.2401713,4.820712,18.35316,9.617018,18.73438,0.9674885,15.64115,52.86851,1378.69,9.595788,19.71094,
33742.83,1.070081E-03,4.003059E-03,6.737572E-04,0.3481814,4.798907,18.3028,9.617018,18.73438,0.9638894,15.59167,52.65273,1369.402,9.595788,19.71094,
33743.12,9.453908E-04,3.53403E-03,2.100371E-03,0.3965699,4.782247,18.31989,9.617018,18.73438,0.9695952,15.67718,53.10191,1381.684,9.595788,19.71094,
33743.41,7.682938E-04,2.806696E-03,2.326369E-03,0.3542299,4.788784,18.39233,9.617018,18.73438,0.9705835,15.69247,53.14858,1387.472,9.595788,19.71094,
33743.71,8.080503E-04,4.818761E-03,3.347599E-04,0.3196667,4.77716,18.3641,9.638247,18.73438,0.9661181,15.62406,52.92712,1381.805,9.595788,19.71094,
33744,1.164051E-03,2.011386E-03,1.464751E-03,0.2237537,4.746736,18.35272,9.617018,18.73438,0.9663281,15.62287,53.08289,1386.28,9.595788,19.71094,
33744.3,0.0016592,1.909423E-03,2.382869E-03,0.4311332,4.739805,18.40158,9.638247,18.73438,0.9673585,15.66015,53.34696,1395.611,9.595788,19.71094,
33744.59,1.420661E-03,3.47965E-03,2.707741E-03,0.2773267,4.783191,18.54054,9.638247,18.73438,0.9680547,15.6772,53.45356,1400.939,9.595788,19.71094,
33744.89,1.203808E-03,5.885972E-03,2.93374E-03,0.3957058,4.814341,18.56727,9.638247,18.73438,0.9687449,15.68568,53.51603,1402.839,9.595788,19.71094,
33745.18,9.381623E-04,2.636758E-03,-4.237467E-06,0.3680552,4.832287,18.55594,9.638247,18.73438,0.9731143,15.73125,53.70319,1408.417,9.595788,19.71094,
33745.48,1.545352E-03,2.595973E-03,2.396994E-03,0.440638,4.813387,18.60068,9.638247,18.73438,0.975235,15.78229,53.85758,1413.569,9.595788,19.71094,
33745.8,9.923757E-04,2.262894E-03,2.100371E-03,0.3931136,4.781791,18.60077,9.638247,18.73438,0.968931,15.67159,53.15506,1393.184,9.595788,19.71094,
33746.1,1.245371E-03,2.106551E-03,1.083379E-03,0.3153463,4.801109,18.57395,9.638247,18.73438,0.9645976,15.58519,52.63817,1370.828,9.595788,19.71094,
33746.39,1.23995E-03,2.011386E-03,1.365877E-03,0.3516377,4.797846,18.58039,9.638247,18.73438,0.966056,15.60075,52.63932,1366.681,9.595788,19.71094,
33746.68,1.357412E-03,5.702439E-03,2.84899E-03,0.2764627,4.791819,18.56412,9.638247,18.73438,0.9673524,15.62228,52.69538,1367.989,9.595788,19.71094,
33746.98,1.518245E-03,3.166964E-03,1.902623E-03,0.3110259,4.773636,18.61975,9.638247,18.73438,0.9633552,15.56252,52.59539,1367.358,9.595788,19.71094,
33747.27,1.238143E-03,2.160931E-03,2.015622E-03,0.2937443,4.766127,18.67829,9.638247,18.73438,0.9641995,15.59149,53.05012,1384.693,9.595788,19.71094,
33747.57,1.05201E-03,2.154134E-03,2.524118E-03,0.2323945,4.746767,18.70449,9.638247,18.73438,0.9681967,15.6623,53.56953,1402.81,9.595788,19.71094,
33747.86,1.431504E-03,2.677543E-03,2.721866E-03,0.2246178,4.77137,18.73528,9.638247,18.73438,0.97209,15.76129,54.18954,1424.793,9.595788,19.71094,
33748.16,7.176946E-04,2.799898E-03,2.87724E-03,0.2168411,4.74725,18.79048,9.638247,18.73438,0.9728723,15.77524,54.20102,1430.996,9.595788,19.71094,
33748.47,1.140559E-03,2.106551E-03,-3.714846E-04,0.2626374,4.777797,18.79426,9.638247,18.73438,0.9728502,15.74868,53.93415,1419.842,9.595788,19.71094,
33748.75,9.941828E-04,2.052171E-03,8.051187E-05,0.2030158,4.777671,18.80646,9.638247,18.73438,0.9767755,15.81238,54.14347,1420.603,9.595788,19.71094,
33749.06,6.43603E-04,3.574815E-03,3.912594E-04,0.3663271,4.799876,18.8096,9.638247,18.73438,0.981739,15.8983,54.39165,1427.92,9.595788,19.71094,
33749.34,6.074608E-04,5.20622E-03,1.210503E-03,0.3257153,4.792511,18.82457,9.638247,18.73438,0.9764234,15.79577,53.75603,1409.156,9.595788,19.71094,
33749.62,0.0012526,3.948679E-03,6.737572E-04,0.2384431,4.769725,18.75954,9.638247,18.73438,0.9696572,15.68549,53.21179,1388.15,9.595788,19.71094,
33749.92,1.713414E-03,2.188121E-03,3.488848E-04,0.4389099,4.806155,18.75378,9.638247,18.73438,0.9730903,15.69331,53.28687,1388.073,9.595788,19.71094,
33750.22,1.174894E-03,5.471323E-03,4.901337E-04,0.3991621,4.760054,18.76298,9.638247,18.73438,0.9776378,15.81182,53.86729,1407.931,9.595788,19.71094,
33750.51,1.216458E-03,1.909423E-03,2.382869E-03,0.2972006,4.777096,18.84878,9.638247,18.73438,0.9684969,15.66594,53.22679,1391.636,9.595788,19.71094,
33750.8,6.652884E-04,3.914691E-03,2.608867E-03,0.4216282,4.796976,18.81682,9.638247,18.73438,0.9681107,15.64396,53.2715,1389.704,9.595788,19.71094,
33751.1,9.65269E-04,1.970601E-03,2.326369E-03,0.3421328,4.754759,18.86495,9.638247,18.73438,0.975157,15.76556,53.84866,1407.29,9.595788,19.71094,
33751.39,8.568423E-04,2.385249E-03,2.340494E-03,0.2090644,4.76689,18.87976,9.638247,18.73438,0.9774237,15.8154,53.98372,1414.29,9.595788,19.71094,
33751.7,8.134716E-04,4.363327E-03,2.072121E-03,0.2557247,4.776278,18.88112,9.638247,18.73438,0.9730883,15.73602,53.57608,1402.054,9.595788,19.71094,
33751.98,9.706903E-04,4.635228E-03,2.721866E-03,0.1762293,4.811072,18.95535,9.638247,18.73438,0.9726261,15.71424,53.48009,1396.397,9.595788,19.71094,
33752.29,1.576073E-03,3.765146E-03,1.973247E-03,0.2781908,4.770312,18.99088,9.617018,18.73438,0.9759492,15.79008,53.85141,1406.198,9.595788,19.71094,
33752.6,7.466084E-04,3.737956E-03,1.690749E-03,0.1459865,4.754516,19.00773,9.638247,18.73438,0.97856,15.82771,53.97195,1412.214,9.595788,19.71094,
33752.88,1.288742E-03,1.114113E-03,2.735991E-03,0.1701807,4.748479,19.03291,9.638247,18.73438,0.9739166,15.74797,53.59699,1401.285,9.595788,19.71094,
33753.19,1.386326E-03,5.763616E-03,2.170996E-03,0.2514043,4.766819,19.02797,9.638247,18.73438,0.97201,15.70951,53.45908,1397.472,9.595788,19.71094,
33753.49,9.471979E-04,1.990993E-03,2.637117E-03,0.1995595,4.740875,19.03073,9.638247,18.73438,0.9745968,15.75488,53.64414,1401.335,9.595788,19.71094,
33753.79,1.041168E-03,5.029484E-03,2.641355E-04,0.1788215,4.766988,19.14728,9.638247,18.73438,0.9761373,15.79092,53.80448,1406.848,9.595788,19.71094,
33754.08,4.484349E-04,3.914691E-03,2.792491E-03,0.291152,4.745426,19.12162,9.638247,18.73438,0.9766234,15.7725,53.72406,1405.172,9.595788,19.71094,
33754.39,1.429697E-03,4.46529E-03,2.170996E-03,0.2600451,4.737185,19.15256,9.638247,18.73438,0.9762853,15.78646,53.78853,1407.125,9.595788,19.71094,
33754.67,9.00213E-04,4.261365E-03,2.721866E-03,0.2116566,4.781047,19.20606,9.638247,18.73438,0.9749889,15.7764,53.7642,1407.551,9.595788,19.71094,
33754.96,1.014061E-03,2.201716E-03,4.901337E-04,0.2790549,4.805494,19.20364,9.638247,18.73438,0.9726161,15.73702,53.64426,1404.88,9.595788,19.71094,
33755.25,1.185737E-03,5.50531E-03,2.665367E-03,0.162404,4.790565,19.20863,9.638247,18.73438,0.9749009,15.75007,53.71564,1406.48,9.595788,19.71094,
33755.55,1.543545E-03,3.262129E-03,2.947865E-03,0.2462198,4.785537,19.25283,9.617018,18.73438,0.9743767,15.75014,53.69336,1405.992,9.595788,19.71094,
33755.84,9.634619E-04,5.729629E-03,1.860248E-03,0.2021517,4.819971,19.33941,9.638247,18.73438,0.9755631,15.77415,53.77357,1408.006,9.595788,19.71094,
33756.13,1.35922E-03,6.069505E-03,2.792491E-03,0.1701807,4.794907,19.3151,9.638247,18.73438,0.9758232,15.76904,53.72042,1407.098,9.595788,19.71094,
33756.41,5.369834E-04,4.886736E-03,-4.703588E-04,0.2073362,4.776881,19.27602,9.638247,18.73438,0.9739085,15.73458,53.56134,1401.16,9.595788,19.71094,
33756.72,1.418854E-03,4.934319E-03,1.511363E-04,0.1865983,4.772794,19.32226,9.638247,18.73438,0.9753931,15.76298,53.73211,1405.572,9.595788,19.71094,
33757,7.88172E-04,2.677543E-03,2.128621E-03,0.3067055,4.752634,19.32173,9.638247,18.73438,0.9763533,15.78355,53.84428,1410.812,9.595788,19.71094,
33757.29,1.164051E-03,4.601241E-03,1.704874E-03,0.1598118,4.74784,19.35364,9.638247,18.73438,0.9745148,15.7502,53.68889,1406.856,9.595788,19.71094,
33757.59,1.093574E-03,2.344464E-03,2.538243E-03,0.2453558,4.731871,19.35834,9.638247,18.73438,0.9755591,15.77023,53.79488,1407.847,9.595788,19.71094,
33757.88,1.207422E-03,1.53556E-03,-6.539824E-04,0.2539966,4.763049,19.37407,9.638247,18.73438,0.9777798,15.81125,53.97123,1414.326,9.595788,19.71094,
33758.18,8.929845E-04,1.216076E-03,2.142746E-03,0.2833753,4.767585,19.40215,9.638247,18.73438,0.9765394,15.79587,53.88535,1412.171,9.595788,19.71094,
33758.48,1.021289E-03,3.724361E-03,1.493001E-03,0.1606758,4.74684,19.40191,9.638247,18.73438,0.9787841,15.82382,54.02047,1414.464,9.595788,19.71094,
33758.77,1.17128E-03,3.146572E-03,5.183835E-04,0.1010543,4.725521,19.44912,9.638247,18.73438,0.9801005,15.84137,54.05034,1415.979,9.595788,19.71094,
33759.07,3.996429E-04,7.674399E-04,1.888498E-03,0.2151129,4.706403,19.51425,9.638247,18.73438,0.9770636,15.79447,53.78651,1408.985,9.595788,19.71094,
33759.38,6.707097E-04,2.983431E-03,2.707741E-03,5.352981E-02,4.729097,19.50447,9.638247,18.73438,0.9758772,15.75541,53.60083,1402.631,9.595788,19.71094,
33759.68,1.379098E-03,4.560455E-03,3.20635E-04,0.0993261,4.758633,19.56896,9.617018,18.73438,0.9767895,15.78496,53.71616,1403.23,9.595788,19.71094,
33759.98,1.657393E-03,2.140539E-03,2.358857E-04,0.1563554,4.754033,19.56755,9.617018,18.73438,0.9785221,15.80862,53.77349,1405.609,9.595788,19.71094,
33760.27,9.128628E-04,4.648823E-03,9.703799E-04,0.1390738,4.743821,19.63365,9.638247,18.73438,0.9748089,15.74767,53.46744,1396.822,9.595788,19.71094,
33760.57,1.019482E-03,1.012151E-03,9.56255E-04,0.2401713,4.758329,19.61181,9.638247,18.73438,0.975381,15.74068,53.49959,1395.293,9.595788,19.71094,
33760.86,1.247179E-03,1.841448E-03,2.641355E-04,0.2842394,4.745872,19.67722,9.617018,18.73438,0.9792763,15.81779,53.86731,1407.521,9.595788,19.71094,
33761.17,1.205615E-03,1.603535E-03,2.043871E-03,0.1209281,4.773181,19.74743,9.638247,18.73438,0.9796344,15.80963,53.82355,1408.036,9.595788,19.71094,
33761.45,8.423854E-04,1.406407E-03,1.987372E-03,0.1649962,4.754445,19.73823,9.638247,18.73438,0.9764914,15.77114,53.66599,1402.174,9.595788,19.71094,
33761.74,1.635708E-03,2.718328E-03,1.295252E-03,0.1762293,4.777514,19.74888,9.638247,18.73438,0.9785901,15.80664,53.84449,1407.242,9.595788,19.71094,
33762.03,7.448013E-04,2.582378E-03,2.665367E-03,0.1036465,4.753486,19.80839,9.617018,18.73438,0.97832,15.81187,53.91281,1410.559,9.595788,19.71094,
33762.33,1.080924E-03,3.384485E-03,2.439369E-03,0.1563554,4.757206,19.81662,9.638247,18.73438,0.9788561,15.80923,53.88334,1409.297,9.595788,19.71094,
33762.64,1.192965E-03,2.854278E-03,3.046739E-03,0.2712782,4.79201,19.77493,9.638247,18.73438,0.9788001,15.81287,53.89075,1409.656,9.595788,19.71094,
33762.92,1.153209E-03,4.472088E-03,1.295252E-03,0.1390738,4.783913,19.79343,9.638247,18.73438,0.9769235,15.78734,53.7625,1405.551,9.595788,19.71094,
33763.23,1.176701E-03,5.654856E-03,1.083379E-03,8.809304E-02,4.728611,19.7867,9.638247,18.73438,0.978322,15.79617,53.77343,1405.747,9.595788,19.71094,
33763.53,6.797453E-04,5.077067E-03,3.117363E-03,0.1779574,4.740263,19.79546,9.638247,18.73438,0.978358,15.79342,53.71363,1403.461,9.595788,19.71094,
33763.84,1.33392E-03,3.622398E-03,2.651242E-03,0.1217922,4.736201,19.77813,9.638247,18.73438,0.978484,15.79613,53.70587,1401.972,9.595788,19.71094,
33764.13,5.677043E-04,2.262894E-03,8.008812E-04,0.1554914,4.761244,19.7883,9.638247,18.73438,0.9806867,15.83269,53.88972,1407.077,9.595788,19.71094,
33764.43,1.08996E-03,3.255332E-03,4.901337E-04,0.1848701,4.753855,19.81134,9.617018,18.73438,0.9805067,15.83335,53.8461,1406.973,9.595788,19.71094,
33764.71,1.149594E-03,1.83465E-03,2.057996E-03,0.2168411,4.766545,19.80248,9.638247,18.73438,0.9756931,15.76086,53.48016,1396.057,9.595788,19.71094,
33765,1.066467E-03,2.276489E-03,4.47759E-04,0.1226563,4.729393,19.79052,9.638247,18.73438,0.9771476,15.7557,53.49198,1393.77,9.595788,19.71094,
33765.3,1.581494E-03,9.373779E-04,2.076359E-04,0.2522684,4.769014,19.79663,9.638247,18.73438,0.9787301,15.79704,53.67414,1399.665,9.595788,19.71094,
33765.6,9.237055E-04,3.418472E-03,1.93511E-04,0.1606758,4.757803,19.84606,9.617018,18.73438,0.9773897,15.78173,53.57499,1398.208,9.595788,19.71094,
33765.89,7.086591E-04,2.330869E-03,1.944997E-03,0.2254819,4.760601,19.82989,9.638247,18.73438,0.9755671,15.73282,53.38454,1392.116,9.595788,19.71094,
33766.19,1.135138E-03,2.616365E-03,8.008812E-04,6.389878E-02,4.721601,19.81343,9.638247,18.73438,0.9773717,15.76,53.57673,1396.853,9.595788,19.71094,
33766.49,8.785276E-04,3.309712E-03,2.453493E-03,0.2609092,4.74482,19.84838,9.638247,18.73438,0.9786781,15.80248,53.81556,1405.134,9.595788,19.71094,
33766.8,7.086591E-04,3.336902E-03,1.422376E-03,0.1909187,4.710192,19.85415,9.617018,18.73438,0.9777058,15.79431,53.75172,1405.487,9.595788,19.71094,
33767.12,1.236336E-03,2.385249E-03,2.076359E-04,0.130433,4.67866,19.86669,9.638247,18.73438,0.9744307,15.72767,53.45438,1395.688,9.595788,19.71094,
33767.42,1.156823E-03,3.765146E-03,8.997555E-04,0.1045106,4.724236,19.8664,9.638247,18.73438,0.9770996,15.75962,53.65405,1400.244,9.595788,19.71094,
33767.71,1.243564E-03,2.460022E-03,1.267003E-03,0.1425301,4.724423,19.90315,9.638247,18.73438,0.978442,15.79304,53.75992,1404.824,9.595788,19.71094,
33768.01,1.355605E-03,0.0027931,3.81372E-05,0.2168411,4.695256,19.8846,9.638247,18.73438,0.9762013,15.75214,53.53581,1397.486,9.595788,19.71094,
33768.31,8.387712E-04,3.438865E-03,2.227495E-03,0.3023851,4.739706,19.87177,9.617018,18.73438,0.9760513,15.74108,53.44498,1392.653,9.595788,19.71094,
33768.6,1.120681E-03,2.215311E-03,-1.031117E-04,0.1857342,4.74208,19.93665,9.638247,18.73438,0.9766734,15.75776,53.52798,1394.364,9.595788,19.71094,
33768.89,1.397169E-03,1.623927E-03,1.775499E-03,5.698613E-02,4.751367,19.99214,9.638247,18.73438,0.9794383,15.80344,53.75954,1401.642,9.595788,19.71094,
33769.19,5.387905E-04,2.351262E-03,2.863115E-03,0.1330252,4.780995,19.9995,9.638247,18.73438,0.9791362,15.80323,53.74245,1402.42,9.595788,19.71094,
33769.5,4.592776E-04,1.623927E-03,-1.172366E-04,0.1036465,4.757744,19.99534,9.638247,18.73438,0.978236,15.77837,53.6445,1398.977,9.595788,19.71094,
33769.78,1.301392E-03,2.922253E-03,-5.409833E-04,0.1295689,4.746717,20.04259,9.638247,18.73438,0.9788882,15.79613,53.72256,1400.726,9.595788,19.71094,
33770.09,1.368255E-03,2.616365E-03,-5.974828E-04,0.1001902,4.716253,20.02105,9.638247,18.73438,0.9790782,15.80019,53.69933,1400.45,9.595788,19.71094,
33770.39,1.088153E-03,2.704733E-03,1.041004E-03,0.2142489,4.738184,20.02206,9.638247,18.73438,0.9802606,15.81106,53.7687,1401.935,9.595788,19.71094,
33770.7,8.188929E-04,1.175291E-03,5.226209E-05,0.1183359,4.746305,20.09924,9.638247,18.73438,0.9805727,15.82454,53.81628,1404.043,9.595788,19.71094,
33770.98,1.364641E-03,4.852749E-03,2.358857E-04,0.2185692,4.777489,20.18214,9.638247,18.73438,0.9801986,15.81595,53.78948,1402.904,9.595788,19.71094,
33771.29,1.594144E-03,2.147336E-03,-1.596113E-04,7.858815E-02,4.747062,20.20024,9.638247,18.73438,0.9817511,15.83603,53.89038,1405.798,9.595788,19.71094,
33771.6,1.140559E-03,2.405642E-03,1.083379E-03,0.2254819,4.729153,20.21845,9.638247,18.73438,0.9826114,15.84707,53.93753,1408.014,9.595788,19.71094,
33771.89,6.454102E-04,2.854278E-03,-4.138593E-04,-2.942195E-02,4.737154,20.27229,9.638247,18.73438,0.981501,15.83138,53.86825,1405.971,9.595788,19.71094,
33772.2,1.319463E-03,5.199422E-03,2.782603E-04,0.1883264,4.710118,20.29573,9.638247,18.73438,0.9820272,15.84218,53.91196,1406.159,9.595788,19.71094,
33772.49,1.095381E-03,3.160167E-03,1.63425E-03,7.167551E-02,4.730294,20.36787,9.638247,18.73438,0.9823353,15.85465,53.9672,1408.538,9.595788,19.71094,
33772.78,1.754977E-03,3.907894E-03,8.856306E-04,3.797635E-02,4.773394,20.36913,9.638247,18.73438,0.9806848,15.81978,53.82914,1407.072,9.595788,19.71094,
33773.07,1.05201E-03,2.181324E-03,1.394127E-03,0.0224229,4.745137,20.42689,9.617018,18.73438,0.9773057,15.76271,53.67496,1404.625,9.595788,19.71094,
33773.37,1.070081E-03,1.440394E-03,2.24162E-03,0.1399379,4.709992,20.40331,9.638247,18.73438,0.9762073,15.74664,53.71604,1406.294,9.595788,19.71094,
33773.66,1.337534E-03,1.229671E-03,3.258612E-03,0.140802,4.721834,20.40574,9.617018,18.73438,0.9768095,15.7653,53.88061,1413.863,9.595788,19.71094,
33773.96,1.075503E-03,4.512873E-03,1.718999E-03,5.871429E-02,4.714039,20.39808,9.638247,18.73438,0.9754291,15.74914,53.83375,1414.485,9.595788,19.71094,
33774.25,9.291267E-04,2.473617E-03,2.806616E-03,6.994735E-02,4.721545,20.39082,9.638247,18.73438,0.9759092,15.75149,53.88562,1413.685,9.595788,19.71094,
33774.55,6.707097E-04,4.941117E-03,2.90549E-03,0.184006,4.717151,20.38186,9.638247,18.73438,0.9801686,15.82589,54.19766,1424.845,9.595788,19.71094,
33774.86,1.23995E-03,2.337667E-03,1.747249E-03,0.130433,4.701348,20.43052,9.638247,18.73438,0.9810128,15.82571,54.02219,1419.922,9.595788,19.71094,
33775.14,7.448013E-04,2.140539E-03,1.874373E-03,0.1779574,4.698279,20.38177,9.638247,18.73438,0.9773437,15.77256,53.80368,1414.246,9.595788,19.71094,
33775.45,0.0008207,1.311241E-03,6.172577E-04,0.1822779,4.707464,20.34448,9.638247,18.73438,0.9739766,15.7204,53.6373,1409.022,9.595788,19.71094,
33775.73,9.291267E-04,4.105022E-03,8.051187E-05,0.1848701,4.696444,20.36056,9.638247,18.73438,0.9775117,15.76231,53.90033,1414.746,9.595788,19.71094,
33776.02,7.502227E-04,4.376922E-03,2.467618E-03,6.044246E-02,4.708817,20.33616,9.638247,18.73438,0.9810368,15.82751,54.19825,1424.673,9.595788,19.71094,
33776.33,1.326691E-03,5.28779E-03,2.594742E-03,7.733523E-03,4.729694,20.36385,9.638247,18.73438,0.9821012,15.86415,54.38976,1430.455,9.595788,19.71094,
33776.61,1.254407E-03,4.397315E-03,2.128621E-03,0.1114232,4.731785,20.40356,9.638247,18.73438,0.9823733,15.85976,54.27353,1426.938,9.595788,19.71094,
33776.9,1.194772E-03,5.240208E-03,6.031328E-04,0.1045106,4.702347,20.35369,9.638247,18.73438,0.9775897,15.77823,53.82859,1413.475,9.595788,19.71094,
33777.19,1.454996E-03,4.696406E-03,1.210503E-03,0.108831,4.736699,20.37402,9.638247,18.73438,0.9778058,15.77921,53.87877,1410.41,9.595788,19.71094,
33777.49,9.743046E-04,3.867109E-03,2.495868E-03,4.661716E-02,4.738015,20.38124,9.638247,18.73438,0.981507,15.84172,54.12588,1418.126,9.595788,19.71094,
33777.79,9.020201E-04,4.084629E-03,4.053843E-04,0.2505402,4.733627,20.37998,9.638247,18.73438,0.9795784,15.81488,53.93992,1414.006,9.595788,19.71094,
33778.07,1.572459E-03,2.058968E-03,4.195092E-04,9.673385E-02,4.728492,20.39697,9.638247,18.73438,0.9759112,15.74755,53.68496,1404.3,9.595788,19.71094,
33778.36,1.247179E-03,4.098224E-03,2.312244E-03,0.2272101,4.746315,20.41077,9.638247,18.73438,0.9775097,15.78651,53.96756,1414.289,9.595788,19.71094,
33778.64,6.526386E-04,3.853513E-03,6.596324E-04,0.0855008,4.729048,20.36971,9.638247,18.73438,0.9811629,15.83598,54.17803,1422.789,9.595788,19.71094,
33778.96,1.297778E-03,5.512108E-03,5.74883E-04,0.1857342,4.748086,20.37872,9.638247,18.73438,0.9779839,15.7804,53.81643,1412.697,9.595788,19.71094,
