LoggerLight version 1.3.0, 7/26/2018 11:43:39 AM, rapid sampling mode. Time is number of seconds past midnight of 7/26/2018, Warning: probe Edz305nm, calibrated 4/5/2012 This is identified by tag a
 Probe S/N  BIC2104P-1011   , calibrated 4/5/2012 with 2 picAD channels and 6 high resolution AD channels. This is identified by tag "a"
 Probe S/N  BIC2104R-1011   , calibrated 4/30/2018 with 2 picAD channels and 4 high resolution AD channels. This is identified by tag "b"
ScaleFactor,0.264714,0.069044,0.032916,0.000521,9.691656E-02,6.155094E-03,0.23,0.01,0.148964,5.208686E-02,2.334893E-02,5.0338E-04,0.23,0.01,
Offset+FO,0.1933315,0.1934529,0.1924036,0.1938019,0.4814327,0.0553608,0,0.965,0.1939131,0.1940993,0.1930202,0.1932678,0,0.965,
Units,µWatts/cm²/nm,µWatts/cm²/nm,µWatts/cm²/nm,µEinsteins/m²/s,°C,meters,v.,°C,µWatts/cm²/nm,µWatts/cm²/nm,µWatts/cm²/nm,µEinsteins/m²/s,v.,°C,
Immersion,0.623,0.635,0.641,0.662,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,
Cal Date,4/5/2012,4/5/2012,4/5/2012,4/5/2012,4/5/2012,4/5/2012,4/5/2012,4/5/2012,4/30/2018,4/30/2018,4/30/2018,4/30/2018,4/30/2018,4/30/2018,
Tag Address,a,a,a,a,a,a,a,a,b,b,b,b,b,b,
Time,Edz305nm,Edz320nm,Edz380nm,EdzPAR,WaterTemp,Depth,Vin_a,uItemp_a,Ed0305nm,Ed0320nm,Ed0380nm,Ed0PAR,Vin_b,uItemp_b,
42817.73,6.128821E-04,1.263659E-03,-6.073703E-05,12.11523,6.309142,18.25521,9.617018,18.2461,5.000131,29.91968,79.65519,1883.279,9.595788,21.66407,
42818.04,9.580406E-04,2.188121E-03,1.63425E-03,12.07376,6.344123,18.263,9.617018,18.2461,5.013333,30.01072,79.92937,1893.296,9.595788,21.17579,
42818.34,1.079117E-03,3.724361E-03,2.312244E-03,12.09882,6.310946,18.28382,9.617018,18.2461,5.007037,29.97579,79.78323,1890.468,9.595788,21.66407,
42818.64,4.086784E-04,3.520435E-03,-8.799806E-04,12.02623,6.324812,18.29152,9.617018,18.2461,5.002532,29.95028,79.69159,1887.27,9.595788,21.17579,
42818.93,2.207388E-04,4.288555E-03,1.323502E-03,12.03142,6.346715,18.29854,9.617018,18.2461,5.004483,29.96336,79.73881,1887.406,9.595788,21.66407,
42819.22,7.520298E-04,4.798369E-03,6.596324E-04,11.95538,6.318871,18.29593,9.617018,18.2461,5.009462,29.99386,79.84794,1890.63,9.595788,21.17579,
42819.52,7.899791E-04,2.004588E-03,2.735991E-03,12.0029,6.306253,18.33447,9.617018,18.2461,5.018347,30.04332,80.03465,1896.074,9.595788,21.66407,
42819.84,1.384519E-03,2.303679E-03,1.888498E-03,11.9597,6.322167,18.34115,9.617018,18.2461,5.02232,30.07113,80.10203,1899.376,9.595788,21.17579,
42820.11,9.092485E-04,4.46529E-03,2.326369E-03,11.83873,6.289907,18.33549,9.617018,18.2461,5.01593,30.03121,79.99461,1897.03,9.595788,21.66407,
42820.41,1.56523E-03,-6.600391E-04,8.291311E-04,11.92168,6.328004,18.34614,9.617018,18.2461,5.015468,30.0204,79.99396,1896.95,9.595788,21.66407,
42820.71,7.574511E-04,1.882233E-03,-6.822322E-04,11.93205,6.333957,18.34381,9.617018,18.2461,5.016827,30.03497,80.0759,1899.546,9.595788,21.17579,
42821,1.382712E-03,1.86184E-03,-1.261353E-03,11.99513,6.268785,18.33481,9.617018,18.2461,5.030459,30.11557,80.37322,1908.045,9.595788,21.66407,
42821.29,6.652884E-04,1.474382E-03,2.778366E-03,11.90786,6.2963,18.36919,9.617018,18.2461,5.037555,30.16477,80.50965,1914.012,9.595788,21.17579,
42821.59,1.241757E-03,9.441754E-04,1.464751E-03,11.63826,6.283147,18.39703,9.617018,18.2461,5.017779,30.04973,80.11613,1904.934,9.595788,21.17579,
42821.88,1.209229E-03,1.229671E-03,-8.234811E-04,11.66678,6.261598,18.45368,9.617018,18.2461,5.011138,30.00219,80.02436,1900.008,9.595788,21.17579,
42822.16,1.030325E-03,2.174526E-03,0.0016625,11.85687,6.295439,18.43828,9.617018,18.2461,5.036597,30.14556,80.51553,1912.492,9.595788,21.17579,
42822.46,1.259828E-03,2.385249E-03,2.076359E-04,11.70566,6.316352,18.44622,9.617018,18.2461,5.045914,30.21142,80.66176,1919.483,9.595788,21.17579,
42822.78,9.16477E-04,4.281757E-03,2.217608E-04,11.52507,6.310851,18.42801,9.617018,18.2461,5.011709,30.01965,79.99022,1902.92,9.595788,21.66407,
42823.08,1.055625E-03,0.0044381,-9.6473E-04,11.50779,6.297549,18.47377,9.617018,18.2461,4.994393,29.90463,79.69048,1891.813,9.595788,21.66407,
42823.38,6.652884E-04,1.379217E-03,-5.268584E-04,11.57,6.290607,18.49701,9.617018,18.2461,5.019485,30.04923,80.22028,1904.738,9.595788,21.17579,
42823.67,1.536316E-03,2.004588E-03,5.607581E-04,11.68579,6.277508,18.47188,9.617018,18.2461,5.038253,30.17024,80.57808,1917.08,9.595788,21.66407,
42823.96,1.556195E-03,1.712295E-03,4.618839E-04,11.60111,6.306247,18.51299,9.617018,18.2461,5.025777,30.10019,80.32605,1912.965,9.595788,21.17579,
42824.26,1.366448E-03,2.099754E-03,-5.268584E-04,11.34447,6.320811,18.58625,9.617018,18.2461,5.005269,29.97318,79.92684,1901.658,9.595788,21.66407,
42824.55,7.71908E-04,2.725125E-03,-1.204853E-03,11.47581,6.339446,18.58712,9.617018,18.2461,5.009378,29.98841,80.02286,1902.17,9.595788,21.17579,
42824.85,7.574511E-04,1.358824E-03,6.455075E-04,11.53025,6.302625,18.59985,9.617018,18.2461,5.026217,30.09453,80.37611,1912.303,9.595788,21.66407,
42825.14,1.350184E-03,3.432067E-03,-7.952313E-04,11.44298,6.313336,18.64203,9.617018,18.2461,5.032005,30.13349,80.48618,1916.876,9.595788,21.66407,
42825.45,8.785276E-04,3.955476E-03,-6.073703E-05,11.34534,6.268559,18.61908,9.617018,18.2461,5.023629,30.08413,80.29891,1912.853,9.595788,21.17579,
42825.75,7.267302E-04,2.460022E-03,2.156871E-03,11.33497,6.287188,18.62435,9.617018,18.2461,5.011795,30.01675,80.09413,1906.675,9.595788,21.66407,
42826.05,8.767205E-04,4.642026E-03,1.591875E-03,11.23906,6.292868,18.61753,9.617018,18.2461,5.016148,30.03903,80.21227,1909.558,9.595788,21.17579,
42826.35,5.080696E-04,2.147336E-03,-9.929797E-04,11.19585,6.291438,18.64188,9.617018,18.2461,5.016088,30.03507,80.18035,1911.066,9.595788,21.17579,
42826.64,9.724975E-04,1.440394E-03,-3.248725E-05,11.35052,6.306675,18.61128,9.617018,18.2461,5.004076,29.96912,80.00191,1905.519,9.595788,21.66407,
42826.95,5.225265E-04,3.275724E-03,4.901337E-04,11.17252,6.264488,18.64004,9.617018,18.2461,5.023046,30.07569,80.37588,1914.737,9.595788,21.17579,
42827.23,1.080924E-03,4.648823E-03,-3.997344E-04,11.06106,6.273594,18.63583,9.617018,18.2461,5.022148,30.07337,80.27244,1914.455,9.595788,21.66407,
42827.52,1.32127E-03,2.62996E-03,3.347599E-04,11.02131,6.265839,18.57792,9.617018,18.2461,4.991549,29.89354,79.65508,1897.467,9.595788,21.66407,
42827.81,9.291267E-04,2.133741E-03,1.916748E-03,10.92972,6.31308,18.65578,9.617018,18.2461,4.967511,29.74706,79.18123,1882.421,9.595788,21.17579,
42828.13,9.092485E-04,3.608803E-03,1.370114E-04,10.92885,6.298914,18.6535,9.617018,18.2461,4.971818,29.76808,79.29301,1882.742,9.595788,21.17579,
42828.43,1.012254E-03,1.018948E-03,2.340494E-03,10.61433,6.263907,18.67548,9.617018,18.2461,4.986331,29.85538,79.53667,1890.165,9.595788,21.66407,
42828.72,8.785276E-04,1.216076E-03,5.74883E-04,10.35856,6.300507,18.76419,9.617018,18.2461,4.962089,29.72363,79.02404,1877.882,9.595788,21.17579,
42829.02,1.413433E-03,2.079361E-03,4.760088E-04,10.17105,6.301091,18.83551,9.617018,18.2461,4.924151,29.4905,78.2328,1854.962,9.595788,21.17579,
42829.31,8.694921E-04,1.732688E-03,9.138804E-04,9.992188,6.268043,18.89744,9.617018,18.2461,4.903543,29.3596,77.80952,1839.63,9.595788,21.66407,
42829.63,9.923757E-04,4.750786E-03,-1.313615E-04,9.802954,6.336024,18.91719,9.617018,18.2461,4.90234,29.35261,77.77151,1836.39,9.595788,21.17579,
42829.92,1.104417E-03,4.995496E-03,6.313826E-04,9.678526,6.318502,18.95045,9.617018,18.2461,4.892411,29.29052,77.48988,1828.284,9.595788,21.66407,
42830.21,6.020395E-04,4.628431E-03,1.775499E-03,9.574837,6.343252,18.96493,9.617018,18.2461,4.859072,29.09167,76.76765,1807.916,9.595788,21.17579,
42830.51,8.622636E-04,2.718328E-03,2.84899E-03,9.605944,6.347955,18.95544,9.617018,18.2461,4.823919,28.88098,76.0453,1785.049,9.595788,21.17579,
42830.81,5.966181E-04,2.099754E-03,4.901337E-04,9.516943,6.318394,18.92339,9.617018,18.2461,4.818711,28.83592,75.92063,1778.002,9.595788,21.66407,
42831.11,8.04436E-04,3.377687E-03,1.111629E-03,9.309564,6.319937,18.95825,9.617018,18.2461,4.810799,28.79829,75.72063,1772.921,9.595788,21.66407,
42831.4,7.71908E-04,2.915456E-03,-8.093562E-04,9.142797,6.337592,19.0088,9.617018,18.2461,4.777416,28.59633,75.00072,1753.225,9.595788,21.17579,
42831.71,1.187544E-03,1.678307E-03,-4.279842E-04,9.168718,6.288529,18.99573,9.617018,18.2461,4.747939,28.41883,74.43011,1735.036,9.595788,21.17579,
42832.02,1.21465E-03,3.37089E-03,2.919615E-03,9.048612,6.294062,19.01069,9.617018,18.2461,4.741559,28.38096,74.32987,1730.244,9.595788,21.66407,
42832.32,1.012254E-03,4.682811E-03,1.944997E-03,9.03133,6.321204,19.01485,9.617018,18.2461,4.743399,28.39539,74.36885,1731.177,9.595788,21.66407,
42832.63,8.731063E-04,1.549155E-03,-3.432348E-04,8.943193,6.325894,19.02977,9.617018,18.2461,4.73465,28.34047,74.14323,1725.948,9.595788,21.66407,
42832.93,4.628918E-04,1.447192E-03,-4.237467E-06,8.746183,6.312782,19.11053,9.617018,18.2461,4.708754,28.18685,73.63766,1712.181,9.595788,21.17579,
42833.21,1.155016E-03,3.207749E-03,1.747249E-03,8.693474,6.335061,19.0961,9.617018,18.2461,4.704811,28.1561,73.61829,1710.175,9.595788,21.66407,
42833.52,1.032132E-03,2.392047E-03,1.831998E-03,8.810989,6.318504,19.09198,9.617018,18.2461,4.727116,28.28466,74.08724,1722.989,9.595788,21.66407,
42833.82,8.04436E-04,1.78027E-03,-1.120104E-03,8.911222,6.322459,19.12878,9.617018,18.2461,4.738518,28.36108,74.30637,1731.746,9.595788,21.17579,
42834.11,8.67685E-04,2.772708E-03,2.401231E-05,8.780746,6.350411,19.17057,9.617018,18.2461,4.729855,28.3064,74.12823,1727.78,9.595788,21.66407,
42834.4,7.158875E-04,2.772708E-03,-7.811064E-04,8.797164,6.368287,19.14476,9.617018,18.2461,4.733274,28.32689,74.25464,1730.884,9.595788,21.17579,
42834.69,9.580406E-04,1.827853E-03,7.161319E-04,8.768649,6.346153,19.14868,9.617018,18.2461,4.753884,28.44993,74.69323,1744.137,9.595788,21.17579,
42834.99,4.990341E-04,2.358059E-03,8.856306E-04,8.823087,6.35039,19.20838,9.617018,18.2461,4.765022,28.52088,74.93732,1753.207,9.595788,21.17579,
42835.29,1.024904E-03,2.820291E-03,-6.073703E-05,8.836911,6.350144,19.20635,9.617018,18.2461,4.768297,28.54249,75.02841,1757.019,9.595788,21.66407,
42835.6,9.670761E-04,2.929051E-03,1.563625E-03,8.762601,6.308748,19.19027,9.617018,18.2461,4.779487,28.60859,75.28845,1764.723,9.595788,21.17579,
42835.89,1.413433E-03,2.024981E-03,2.043871E-03,8.973436,6.341005,19.20427,9.617018,18.2461,4.79129,28.68203,75.51848,1773.046,9.595788,21.66407,
42836.18,7.050448E-04,1.800663E-03,1.761374E-03,8.913815,6.294566,19.1957,9.617018,18.2461,4.774003,28.58446,75.14471,1764.868,9.595788,21.17579,
42836.46,8.351569E-04,1.372419E-03,2.500105E-04,8.847281,6.282896,19.2385,9.617018,18.2461,4.755577,28.46878,74.78878,1753.252,9.595788,21.66407,
42836.75,1.442347E-03,2.663948E-03,2.24162E-03,8.762601,6.299135,19.23433,9.617018,18.2461,4.767259,28.53443,75.03367,1757.813,9.595788,21.66407,
42837.06,5.369834E-04,4.084629E-03,-1.289602E-03,8.624348,6.31011,19.27322,9.617018,18.2461,4.776476,28.59188,75.15129,1762.192,9.595788,21.66407,
42837.34,8.604565E-04,1.637522E-03,1.690749E-03,8.639901,6.344646,19.27297,9.617018,18.2461,4.738336,28.37042,74.29985,1739.955,9.595788,21.66407,
42837.63,1.010447E-03,2.092956E-03,1.394127E-03,8.667552,6.283984,19.2613,9.617018,18.2461,4.693655,28.09723,73.38255,1711.796,9.595788,21.17579,
42837.93,1.044782E-03,3.404877E-03,1.139879E-03,8.282171,6.315429,19.2875,9.617018,18.2461,4.672772,27.96625,72.97516,1696.954,9.595788,21.66407,
42838.22,6.761311E-04,4.281757E-03,-3.432348E-04,8.205269,6.331196,19.26571,9.617018,18.2461,4.67042,27.95135,72.89922,1693.044,9.595788,21.17579,
42838.53,9.670761E-04,5.34217E-03,-3.248725E-05,8.256249,6.285747,19.29926,9.617018,18.2461,4.654415,27.86211,72.51786,1682.194,9.595788,21.17579,
42838.81,1.332113E-03,1.508369E-03,9.138804E-04,8.019491,6.304578,19.27452,9.617018,18.2461,4.615856,27.62526,71.65298,1656.84,9.595788,21.17579,
42839.12,5.387905E-04,1.895828E-03,1.087617E-04,7.947773,6.280165,19.28183,9.617018,18.2461,4.568345,27.34592,70.68945,1627.998,9.595788,21.17579,
42839.42,6.833595E-04,2.106551E-03,1.63425E-03,7.85186,6.298102,19.28556,9.617018,18.2461,4.542589,27.17807,70.12235,1607.839,9.595788,21.66407,
42839.72,9.724975E-04,2.623162E-03,2.923852E-04,7.64448,6.270349,19.27724,9.617018,18.2461,4.525455,27.07521,69.71997,1594.137,9.595788,21.66407,
42840.02,6.128821E-04,2.759113E-03,1.450626E-03,7.582266,6.256985,19.29292,9.617018,18.2461,4.499403,26.9231,69.15404,1577.493,9.595788,21.66407,
42840.31,7.628725E-04,2.697935E-03,4.195092E-04,7.485489,6.340872,19.32033,9.617018,18.2461,4.452348,26.64401,68.14289,1549.507,9.595788,21.66407,
42840.63,9.056343E-04,2.242502E-03,1.408251E-03,7.318722,6.309388,19.2983,9.617018,18.2461,4.404649,26.34828,67.18153,1519.505,9.595788,21.17579,
42840.92,1.476682E-03,1.80746E-03,-8.799806E-04,7.253915,6.332475,19.26702,9.617018,18.2461,4.391279,26.26099,66.92164,1508.539,9.595788,21.66407,
42841.22,7.701009E-04,2.514402E-03,7.443817E-04,7.23577,6.29114,19.3578,9.617018,18.2461,4.379275,26.1917,66.62502,1500.872,9.595788,21.17579,
42841.52,8.568423E-04,1.916221E-03,2.001497E-03,7.034439,6.30785,19.38395,9.617018,18.2461,4.331764,25.91292,65.61265,1473.069,9.595788,21.17579,
42841.84,6.399888E-04,3.47965E-03,1.252878E-03,6.801137,6.307256,19.39102,9.617018,18.2461,4.292223,25.66783,64.82389,1447.398,9.595788,21.66407,
42842.14,9.688832E-04,3.513637E-03,2.665367E-03,6.821011,6.30629,19.3764,9.617018,18.2461,4.294842,25.67915,64.90233,1445.24,9.595788,21.66407,
42842.43,8.496139E-04,1.012151E-03,1.521251E-03,6.602398,6.32773,19.4589,9.617018,18.2461,4.294072,25.68168,64.8398,1445.465,9.595788,21.66407,
42842.73,1.281514E-03,2.49401E-03,1.182253E-03,6.66634,6.336952,19.44563,9.617018,18.2461,4.253184,25.44028,64.00171,1423.906,9.595788,21.17579,
42843.04,9.237055E-04,2.140539E-03,2.255745E-03,6.55401,6.291254,19.42932,9.617018,18.2461,4.228821,25.28173,63.57368,1408.755,9.595788,21.66407,
42843.34,8.279285E-04,1.182089E-03,6.737572E-04,6.776079,6.323388,19.40545,9.617018,18.2461,4.256504,25.44097,64.1795,1423.116,9.595788,21.66407,
42843.63,8.550351E-04,3.268927E-03,-9.6473E-04,6.694855,6.326811,19.43925,9.617018,18.2461,4.282098,25.60784,64.68479,1439.552,9.595788,21.66407,
42843.93,5.29755E-04,1.977398E-03,2.199245E-03,6.851254,6.289347,19.46375,9.617018,18.2461,4.270326,25.54125,64.41341,1435.198,9.595788,21.17579,
42844.22,8.568423E-04,3.751551E-03,-9.929797E-04,6.776079,6.241825,19.43552,9.617018,18.2461,4.250836,25.42077,64.0833,1425.029,9.595788,21.17579,
42844.54,1.281514E-03,1.127708E-03,-2.726104E-04,6.840885,6.241644,19.41019,9.617018,18.2461,4.276992,25.56663,64.64001,1437.185,9.595788,21.17579,
42844.84,1.05201E-03,3.357294E-03,2.425244E-03,6.747564,6.282727,19.43237,9.617018,18.2461,4.318101,25.82273,65.46594,1461.771,9.595788,21.17579,
42845.13,2.478455E-04,3.282522E-03,6.878821E-04,6.78904,6.293348,19.43978,9.617018,18.2461,4.314994,25.81392,65.3673,1463.288,9.595788,21.17579,
42845.42,7.755222E-04,2.65715E-03,2.156871E-03,6.597214,6.289886,19.46955,9.617018,18.2461,4.285535,25.64065,64.78056,1447.747,9.595788,21.17579,
42845.72,1.295971E-03,3.703968E-03,1.139879E-03,6.495253,6.306977,19.45774,9.617018,18.2461,4.27081,25.54395,64.48667,1437.273,9.595788,21.17579,
42846.01,9.616548E-04,1.114113E-03,-3.573597E-04,6.592894,6.298508,19.46152,9.617018,18.2461,4.273501,25.55227,64.49879,1436.072,9.595788,21.66407,
42846.31,9.598477E-04,2.527997E-03,1.154004E-03,6.439087,6.286029,19.46573,9.617018,18.2461,4.25943,25.47693,64.16395,1427.84,9.595788,21.66407,
42846.6,9.815331E-04,3.003824E-03,-3.714846E-04,6.463282,6.320882,19.46631,9.617018,18.2461,4.21214,25.19728,63.17415,1400.844,9.595788,21.66407,
42846.91,4.520491E-04,3.071799E-03,-9.082304E-04,6.259358,6.23784,19.44743,9.617018,18.2461,4.174043,24.9589,62.43781,1377.403,9.595788,21.66407,
42847.19,4.086784E-04,2.194919E-03,-9.082304E-04,6.285281,6.286638,19.50117,9.617018,18.2461,4.171597,24.93836,62.37643,1372.513,9.595788,21.66407,
42847.48,6.074608E-04,2.623162E-03,-1.430851E-03,6.261086,6.296653,19.48243,9.617018,18.2461,4.165091,24.908,62.17879,1367.064,9.595788,21.66407,
42847.76,1.033939E-03,1.392812E-03,-1.313615E-04,6.200601,6.292413,19.47076,9.617018,18.2461,4.12604,24.6838,61.35757,1344.972,9.595788,21.66407,
42848.06,7.899791E-04,3.805931E-03,-1.120104E-03,6.108144,6.349658,19.49217,9.617018,18.2461,4.088006,24.44839,60.61132,1321.999,9.595788,21.17579,
42848.36,7.972076E-04,2.133741E-03,1.793861E-04,6.061484,6.33864,19.5372,9.617018,18.2461,4.08871,24.44207,60.64159,1319.304,9.595788,21.66407,
42848.66,8.441925E-04,4.227377E-03,1.591875E-03,6.0226,6.293289,19.56571,9.617018,18.2461,4.095702,24.49028,60.70914,1321.373,9.595788,21.66407,
42848.97,1.258021E-03,2.296882E-03,1.652612E-04,5.858425,6.27424,19.54974,9.617018,18.2461,4.063062,24.30067,60.00912,1303.108,9.617018,21.17579,
42849.25,8.459996E-04,4.308947E-03,2.923852E-04,6.029513,6.29606,19.51754,9.617018,18.2461,4.028465,24.08894,59.33394,1283.078,9.595788,21.17579,
42849.54,1.066467E-03,4.825559E-03,-1.02123E-03,5.835095,6.297604,19.53855,9.617018,18.2461,4.018343,24.02392,59.15938,1276.51,9.595788,21.17579,
42849.83,5.568616E-04,3.377687E-03,-1.031117E-04,5.720172,6.279172,19.56775,9.617018,18.2461,4.01936,24.02753,59.14753,1275.735,9.595788,21.17579,
42850.13,1.133331E-03,3.466055E-03,-8.517309E-04,5.719308,6.306678,19.61162,9.617018,18.2461,4.003205,23.93969,58.78976,1265.9,9.595788,21.17579,
42850.43,1.117066E-03,2.663948E-03,8.008812E-04,5.712395,6.270208,19.59719,9.617018,18.2461,3.975932,23.77197,58.18893,1248.341,9.595788,21.66407,
42850.72,8.947916E-04,2.595973E-03,-1.204853E-03,5.50588,6.306001,19.6046,9.617018,18.2461,3.949273,23.60865,57.62705,1231.313,9.595788,21.66407,
42851.02,1.409819E-03,1.637522E-03,6.596324E-04,5.369355,6.306672,19.59661,9.617018,18.2461,3.923347,23.45983,57.12967,1216.393,9.595788,21.17579,
42851.32,8.767205E-04,3.486448E-03,-3.573597E-04,5.333064,6.274,19.58528,9.617018,18.2461,3.922091,23.44112,57.08897,1211.916,9.595788,21.66407,
42851.63,9.273196E-04,1.970601E-03,3.20635E-04,5.34084,6.254125,19.61433,9.617018,18.2461,3.931632,23.50531,57.25797,1215.968,9.595788,21.66407,
42851.97,9.399694E-04,1.127708E-03,8.997555E-04,5.449715,6.230961,19.61563,9.617018,18.2461,3.913458,23.40123,56.87873,1207.236,9.595788,21.66407,
42852.27,1.08996E-03,2.589175E-03,1.63425E-03,5.369355,6.265687,19.59409,9.617018,18.2461,3.89944,23.30524,56.60243,1197.212,9.595788,21.66407,
42852.56,1.454996E-03,3.778741E-03,6.638698E-05,5.358986,6.23835,19.60794,9.617018,18.2461,3.917409,23.40918,56.95148,1204.509,9.595788,21.66407,
42852.86,5.044554E-04,4.859546E-03,7.02007E-04,5.13951,6.231589,19.63699,9.617018,18.2461,3.935009,23.51995,57.28561,1214.085,9.595788,21.66407,
42853.16,2.370028E-04,2.643555E-03,-5.69233E-04,5.292452,6.238707,19.67562,9.617018,18.2461,3.923703,23.46032,57.05024,1210.226,9.595788,21.66407,
42853.46,4.140998E-04,9.101878E-04,8.008812E-04,5.1205,6.242619,19.69916,9.617018,18.2461,3.907574,23.35201,56.73791,1200.654,9.595788,21.17579,
42853.75,9.779189E-04,3.119381E-03,4.195092E-04,5.242335,6.267007,19.70245,9.617018,18.2461,3.918185,23.41549,56.95718,1204.714,9.595788,21.66407,
42854.04,1.173087E-03,2.561985E-03,-1.303727E-03,5.137782,6.267764,19.68952,9.617018,18.2461,3.922179,23.44598,57.04068,1207.501,9.595788,21.17579,
42854.34,7.502227E-04,2.480415E-03,1.224628E-03,5.053966,6.238489,19.70899,9.617018,18.2461,3.916281,23.41488,56.90928,1204.909,9.595788,21.17579,
42854.63,8.441925E-04,3.037811E-03,9.703799E-04,5.028043,6.259777,19.68899,9.617018,18.2461,3.898101,23.31602,56.56013,1195.7,9.595788,21.17579,
42854.95,1.433311E-03,2.922253E-03,3.912594E-04,4.994344,6.254845,19.71528,9.617018,18.2461,3.884097,23.2225,56.24149,1185.765,9.595788,21.66407,
42855.23,1.160437E-03,2.405642E-03,-3.149851E-04,5.07816,6.290718,19.6962,9.617018,18.2461,3.877887,23.18141,56.1054,1180.693,9.595788,21.17579,
42855.54,1.05201E-03,1.657915E-03,1.408251E-03,4.902751,6.257917,19.69281,9.617018,18.2461,3.877204,23.17404,56.06965,1178.909,9.595788,21.17579,
42855.82,1.07731E-03,2.004588E-03,-2.726104E-04,4.788693,6.276386,19.71974,9.617018,18.2461,3.866523,23.11231,55.83126,1172.885,9.595788,21.66407,
42856.14,1.135138E-03,3.676778E-03,-2.867353E-04,4.798198,6.258701,19.71751,9.617018,18.2461,3.850208,23.01454,55.48837,1163.209,9.595788,21.17579,
42856.42,6.707097E-04,2.296882E-03,4.760088E-04,4.932994,6.274242,19.71276,9.617018,18.2461,3.837518,22.937,55.21419,1154.632,9.595788,21.66407,
42856.71,1.211036E-03,2.099754E-03,-1.148354E-03,4.740304,6.260002,19.67015,9.617018,18.2461,3.820346,22.83717,54.87505,1144.939,9.595788,21.17579,
42857,7.303444E-04,2.385249E-03,1.478876E-03,4.803382,6.304445,19.67824,9.617018,18.2461,3.80547,22.74342,54.58332,1136.254,9.595788,21.66407,
42857.3,8.622636E-04,1.426799E-03,1.888498E-03,4.710062,6.300319,19.68768,9.617018,18.2461,3.806234,22.74071,54.58654,1135.167,9.595788,21.66407,
42857.6,1.312235E-03,1.923018E-03,-1.007105E-03,4.683275,6.290306,19.71736,9.617018,18.2461,3.80682,22.74691,54.57972,1134.699,9.595788,21.66407,
42857.89,1.097188E-03,1.848245E-03,9.56255E-04,4.726479,6.275048,19.73261,9.617018,18.2461,3.796605,22.68907,54.35005,1128.271,9.595788,21.66407,
42858.2,1.216458E-03,2.120146E-03,1.450626E-03,4.578721,6.252126,19.69693,9.617018,18.2461,3.788694,22.63947,54.1858,1122.683,9.595788,21.66407,
42858.48,6.5806E-04,1.957006E-03,2.142746E-03,4.66945,6.278336,19.70671,9.617018,18.2461,3.779477,22.58802,53.99297,1117.199,9.595788,21.17579,
42858.77,1.160437E-03,3.880704E-03,-1.02123E-03,4.672906,6.266475,19.73944,9.617018,18.2461,3.76196,22.4842,53.61704,1107.209,9.595788,21.17579,
42859.08,1.218265E-03,5.348968E-03,2.495868E-03,4.58045,6.261528,19.69393,9.617018,18.2461,3.743308,22.36865,53.2455,1096.073,9.595788,21.66407,
42859.38,1.191158E-03,2.419237E-03,-9.082304E-04,4.404177,6.240193,19.70318,9.617018,18.2461,3.738652,22.33808,53.15361,1091.876,9.595788,21.66407,
42859.68,5.695114E-04,1.678307E-03,8.008812E-04,4.474167,6.239949,19.72865,9.617018,18.2461,3.739174,22.34297,53.14584,1091.079,9.595788,21.66407,
42859.99,1.120681E-03,1.521964E-03,1.57775E-03,4.326409,6.231511,19.79033,9.617018,18.2461,3.726912,22.27679,52.89117,1084.741,9.595788,21.66407,
42860.27,1.285128E-03,3.676778E-03,-4.986086E-04,4.210623,6.282321,19.78215,9.617018,18.2461,3.708238,22.16265,52.50721,1073.923,9.595788,21.66407,
42860.58,4.213282E-04,2.969836E-03,1.370114E-04,4.272837,6.276614,19.79294,9.617018,18.2461,3.701696,22.11101,52.36171,1067.873,9.595788,21.66407,
42860.88,1.010447E-03,2.099754E-03,9.463676E-05,4.220128,6.252973,19.80253,9.617018,18.2461,3.712436,22.17739,52.57107,1072.024,9.595788,21.17579,
42861.17,1.342956E-03,2.337667E-03,-1.120104E-03,4.306536,6.256731,19.83149,9.617018,18.2461,3.715533,22.19818,52.60032,1073.048,9.595788,21.66407,
42861.47,1.552581E-03,5.817996E-03,1.111629E-03,4.217535,6.272803,19.80384,9.617018,18.2461,3.709429,22.16203,52.46298,1069.345,9.595788,21.17579,
42861.76,1.010447E-03,2.188121E-03,5.042586E-04,4.215807,6.256939,19.83696,9.617018,18.2461,3.703903,22.12938,52.38144,1066.661,9.595788,21.66407,
42862.06,8.749134E-04,1.379217E-03,-2.161108E-04,4.376526,6.269014,19.79929,9.617018,18.2461,3.711177,22.17067,52.54707,1070.586,9.595788,21.17579,
42862.38,1.026711E-03,1.75308E-03,-1.063604E-03,4.230496,6.292634,19.80824,9.617018,18.2461,3.727463,22.26982,52.90368,1080.37,9.595788,21.66407,
42862.67,9.128628E-04,1.929816E-03,-1.836236E-05,4.385167,6.278533,19.8616,9.617018,18.2461,3.74398,22.37076,53.23695,1090.229,9.595788,21.17579,
42862.97,1.34657E-03,2.820291E-03,1.464751E-03,4.386031,6.270706,19.86586,9.617018,18.2461,3.753611,22.43524,53.44534,1096.654,9.595788,21.17579,
42863.26,1.445961E-03,2.65715E-03,2.128621E-03,4.538109,6.260017,19.85231,9.617018,18.2461,3.758086,22.46204,53.55125,1100.289,9.595788,21.66407,
