LoggerLight version 1.3.0, 4/29/2024 3:29:27 PM, rapid sampling mode. Time is number of seconds past midnight of 4/29/2024, Warning: probe Edz305nm, calibrated 4/5/2012 This is identified by tag a
 Probe S/N  BIC2104P-1011   , calibrated 4/5/2012 with 2 picAD channels and 6 high resolution AD channels. This is identified by tag "a"
 Probe S/N  BIC2104R-1011   , calibrated 4/30/2018 with 2 picAD channels and 4 high resolution AD channels. This is identified by tag "b"
ScaleFactor,0.264714,0.069044,0.032916,0.000521,9.691656E-02,6.155094E-03,0.23,0.01,0.148964,5.208686E-02,2.334893E-02,5.0338E-04,0.23,0.01,
Offset+FO,0.1933315,0.1934529,0.1924036,0.1938019,0.4814327,5.412847E-02,0,0.965,0.1939131,0.1940993,0.1930202,0.1932678,0,0.965,
Units,µWatts/cm²/nm,µWatts/cm²/nm,µWatts/cm²/nm,µEinsteins/m²/s,°C,meters,v.,°C,µWatts/cm²/nm,µWatts/cm²/nm,µWatts/cm²/nm,µEinsteins/m²/s,v.,°C,
Immersion,0.623,0.635,0.641,0.662,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,
Cal Date,4/5/2012,4/5/2012,4/5/2012,4/5/2012,4/5/2012,4/5/2012,4/5/2012,4/5/2012,4/30/2018,4/30/2018,4/30/2018,4/30/2018,4/30/2018,4/30/2018,
Tag Address,a,a,a,a,a,a,a,a,b,b,b,b,b,b,
Time,Edz305nm,Edz320nm,Edz380nm,EdzPAR,WaterTemp,Depth,Vin_a,uItemp_a,Ed0305nm,Ed0320nm,Ed0380nm,Ed0PAR,Vin_b,uItemp_b,
55853.81,7.845578E-04,4.424505E-03,3.51286E-03,74.2798,9.39544,3.976552,9.617018,18.73438,1.129574,11.87147,34.38516,797.1123,9.595788,18.73438,
55854.1,1.026711E-03,4.866344E-03,6.577961E-03,73.7363,9.398388,3.953989,9.617018,18.73438,1.129632,11.86895,34.37097,796.7678,9.595788,18.73438,
55854.39,7.917862E-04,5.410146E-03,5.123097E-03,72.06776,9.446307,3.982847,9.617018,18.73438,1.126733,11.86188,34.3477,796.2136,9.595788,18.73438,
55854.66,1.532702E-03,5.20622E-03,5.080723E-03,69.98186,9.385114,4.071744,9.617018,18.73438,1.128604,11.8578,34.33456,795.8015,9.595788,18.73438,
55854.96,1.178508E-03,4.342935E-03,4.247354E-03,69.2448,9.409225,4.120599,9.617018,18.73438,1.130343,11.85697,34.32739,795.6749,9.595788,18.73438,
55855.27,6.526386E-04,4.608038E-03,3.752983E-03,66.80205,9.364357,4.177975,9.617018,18.73438,1.126663,11.84814,34.29707,794.7808,9.595788,18.73438,
55855.57,3.942215E-04,3.098989E-03,2.382869E-03,65.81959,9.426224,4.204025,9.617018,18.73438,1.126825,11.84284,34.27892,794.3025,9.595788,18.73438,
55855.87,1.267057E-03,4.723596E-03,2.156871E-03,64.59345,9.407531,4.270988,9.617018,18.73438,1.129304,11.84043,34.26015,793.7122,9.595788,18.73438,
55856.16,1.118874E-03,5.240208E-03,2.029747E-03,64.17006,9.417668,4.261643,9.617018,18.73438,1.122704,11.8372,34.25062,793.402,9.595788,18.73438,
55856.47,1.109838E-03,4.859546E-03,2.863115E-03,63.59285,9.4538,4.268955,9.617018,18.73438,1.125305,11.82911,34.22538,792.9834,9.595788,18.73438,
55856.77,6.978164E-04,2.60277E-03,6.08359E-03,62.03059,9.408775,4.319795,9.617018,18.73438,1.12725,11.8254,34.20952,792.2137,9.595788,18.73438,
55857.07,1.919424E-03,2.201716E-03,3.964857E-03,60.64893,9.407709,4.376299,9.617018,18.73438,1.124453,11.82206,34.19847,791.9319,9.595788,18.73438,
55857.38,1.324884E-03,6.450166E-03,5.264346E-03,59.86694,9.386897,4.393343,9.617018,18.73438,1.123824,11.82023,34.18881,791.7603,9.595788,18.73438,
55857.66,1.080924E-03,6.667686E-03,1.973247E-03,59.44785,9.393308,4.397362,9.617018,18.73438,1.124469,11.81567,34.17768,791.389,9.595788,18.73438,
55857.97,6.472173E-04,4.376922E-03,1.874373E-03,58.86115,9.386353,4.462194,9.617018,18.73438,1.123568,11.81185,34.16275,790.9805,9.595788,18.73438,
55858.27,6.399888E-04,3.119381E-03,4.275604E-03,58.54403,9.440664,4.452656,9.617018,18.73438,1.12361,11.81045,34.15177,790.604,9.595788,18.73438,
55858.58,6.815524E-04,4.947914E-03,4.911224E-03,58.14482,9.40333,4.477592,9.617018,18.73438,1.123158,11.80663,34.13768,790.1185,9.595788,18.73438,
55858.88,9.79726E-04,4.784774E-03,3.767108E-03,57.43023,9.426205,4.474735,9.617018,18.73438,1.122988,11.80223,34.12033,789.5549,9.595788,18.73438,
55859.17,1.286935E-03,4.478885E-03,1.648375E-03,56.14447,9.411652,4.501995,9.617018,18.73438,1.122618,11.80223,34.11488,789.4069,9.595788,18.73438,
55859.46,1.408012E-03,4.764381E-03,0.0016625,54.93649,9.43985,4.582564,9.617018,18.73438,1.122448,11.80358,34.11782,789.2512,9.595788,18.73438,
55859.76,4.393994E-04,5.416943E-03,1.973247E-03,53.69221,9.39413,4.625415,9.617018,18.73438,1.122772,11.80013,34.10654,788.9303,9.595788,18.73438,
55860.05,1.26525E-03,5.987934E-03,3.103238E-03,52.57236,9.453727,4.673253,9.617018,18.73438,1.121966,11.79789,34.09771,788.6911,9.595788,18.73438,
55860.34,1.095381E-03,4.567253E-03,3.187988E-03,51.61237,9.40076,4.697124,9.617018,18.73438,1.122258,11.79734,34.09089,788.4348,9.595788,18.73438,
55860.64,8.731063E-04,4.968307E-03,1.846123E-03,51.58558,9.400496,4.702256,9.617018,18.73438,1.121758,11.79521,34.08578,788.2394,9.595788,18.73438,
55860.93,1.202001E-03,5.362563E-03,1.408251E-03,51.40758,9.42231,4.710487,9.617018,18.73438,1.121726,11.79344,34.0738,787.941,9.595788,18.73438,
55861.22,5.604759E-04,4.424505E-03,3.597609E-03,50.59535,9.372853,4.72724,9.617018,18.73438,1.121954,11.79076,34.06728,787.7592,9.595788,18.73438,
55861.52,8.387712E-04,4.703203E-03,2.608867E-03,49.64918,9.358422,4.778661,9.617018,18.73438,1.120898,11.78467,34.05034,787.1044,9.595788,18.73438,
55861.82,1.178508E-03,5.858782E-03,1.916748E-03,48.46971,9.436676,4.802144,9.617018,18.73438,1.121592,11.78235,34.04016,787.0085,9.595788,18.73438,
55862.11,9.562335E-04,5.213017E-03,1.676624E-03,47.69808,9.374726,4.854195,9.617018,18.73438,1.119147,11.77919,34.03133,786.7883,9.595788,18.73438,
55862.41,7.55644E-04,6.076302E-03,3.216237E-03,47.19432,9.335577,4.92048,9.617018,18.73438,1.119247,11.77212,34.01173,786.2661,9.595788,18.73438,
55862.72,5.695114E-04,5.430538E-03,2.086246E-03,46.42529,9.372251,4.915687,9.617018,18.73438,1.118227,11.77291,34.01405,786.1855,9.595788,18.73438,
55863.02,9.200912E-04,6.531736E-03,1.295252E-03,45.90685,9.378047,4.921545,9.617018,18.73438,1.120581,11.77259,34.00969,785.9807,9.595788,18.73438,
55863.33,1.368255E-03,6.157872E-03,2.21337E-03,45.76427,9.34891,4.937282,9.617018,18.73438,1.119371,11.76727,33.98862,785.4449,9.595788,18.73438,
55863.61,6.11075E-04,4.261365E-03,1.874373E-03,45.40222,9.380762,4.966478,9.617018,18.73438,1.118891,11.76364,33.97454,785.0139,9.595788,18.73438,
55863.92,7.737151E-04,4.46529E-03,1.436501E-03,45.10238,9.402648,4.981972,9.617018,18.73438,1.118447,11.76064,33.95905,784.4438,9.595788,18.73438,
55864.21,1.108031E-03,5.614071E-03,2.500105E-04,44.79305,9.426094,4.992285,9.617018,18.73438,1.118313,11.75803,33.95098,784.3615,9.595788,18.73438,
55864.49,2.785664E-04,6.049112E-03,2.142746E-03,44.61591,9.357785,5.002405,9.617018,18.73438,1.118167,11.75791,33.95779,784.5059,9.595788,18.73438,
55864.78,1.487524E-03,2.126944E-03,1.987372E-03,44.36359,9.351479,5.013493,9.617018,18.73438,1.117753,11.75843,33.95521,784.4124,9.595788,18.73438,
55865.07,6.074608E-04,5.770414E-03,9.703799E-04,43.8849,9.380602,5.026227,9.617018,18.73438,1.117761,11.75581,33.95173,784.2726,9.595788,18.73438,
55865.36,6.237248E-04,6.02872E-03,7.302568E-04,43.77343,9.389224,5.068981,9.617018,18.73438,1.117671,11.75393,33.94402,784.0814,9.595788,18.73438,
55865.66,9.724975E-04,6.171467E-03,2.976114E-03,43.81231,9.410815,5.077019,9.617018,18.73438,1.116744,11.74282,33.91307,783.5598,9.595788,18.73438,
55865.95,1.276092E-03,5.111055E-03,2.142746E-03,44.31953,9.373121,5.0347,9.617018,18.73438,1.11531,11.73544,33.8893,782.7482,9.595788,18.73438,
55866.24,1.030325E-03,5.20622E-03,5.183835E-04,44.27114,9.380331,5.0301,9.617018,18.73438,1.115156,11.73178,33.87495,782.281,9.595788,18.73438,
55866.54,1.263443E-03,5.682046E-03,2.622992E-03,44.33076,9.378908,5.021046,9.617018,18.73438,1.116068,11.73757,33.89697,782.6143,9.595788,18.73438,
55866.83,1.012254E-03,5.484918E-03,3.032614E-03,43.68184,9.325138,5.073387,9.617018,18.73438,1.115746,11.74479,33.92369,783.3118,9.595788,18.73438,
55867.13,1.256214E-03,4.920724E-03,2.072121E-03,43.4494,9.385802,5.063074,9.617018,18.73438,1.116932,11.75236,33.94727,783.9683,9.595788,18.73438,
55867.42,1.135138E-03,6.103492E-03,2.93374E-03,43.14092,9.377432,5.066512,9.617018,18.73438,1.117286,11.75646,33.95878,784.2312,9.595788,18.73438,
55867.71,7.195018E-04,4.648823E-03,3.950732E-03,42.18179,9.351362,5.102099,9.617018,18.73438,1.118105,11.76358,33.96785,784.3917,9.595788,18.73438,
55868.01,1.440539E-03,5.294587E-03,1.944997E-03,41.0533,9.366467,5.173759,9.617018,18.73438,1.117789,11.76206,33.96044,783.9299,9.595788,18.73438,
55868.3,6.490244E-04,5.512108E-03,1.57775E-03,40.12528,9.370559,5.218063,9.617018,18.73438,1.118367,11.76443,33.96902,784.0453,9.595788,18.73438,
55868.59,8.604565E-04,6.287025E-03,2.782603E-04,39.48154,9.361752,5.261204,9.617018,18.73438,1.118871,11.76841,33.99027,784.8564,9.595788,18.73438,
55868.88,1.037554E-03,5.131447E-03,1.959122E-03,38.69263,9.343265,5.330879,9.617018,18.73438,1.117789,11.76673,33.98501,784.7262,9.595788,18.73438,
55869.16,1.454996E-03,5.158637E-03,9.138804E-04,38.18974,9.339849,5.363078,9.617018,18.73438,1.118013,11.76382,33.97784,784.4793,9.595788,18.73438,
55869.45,1.527281E-03,5.36936E-03,3.347599E-04,37.64623,9.303741,5.359688,9.617018,18.73438,1.118081,11.76214,33.96966,784.2466,9.595788,18.73438,
55869.74,6.490244E-04,5.362563E-03,-4.844837E-04,37.29541,9.302354,5.389418,9.617018,18.73438,1.118601,11.76224,33.97435,784.2958,9.595788,18.73438,
55870.03,8.188929E-04,2.922253E-03,1.803748E-03,36.64217,9.291737,5.393679,9.617018,18.73438,1.117967,11.76287,33.97738,784.4355,9.595788,18.73438,
55870.33,9.923757E-04,2.73872E-03,2.834865E-03,35.87141,9.273129,5.464177,9.617018,18.73438,1.118133,11.76571,33.98383,784.4923,9.595788,18.73438,
55870.63,1.202001E-03,4.981901E-03,2.086246E-03,35.55861,9.230773,5.491291,9.617018,18.73438,1.11667,11.76068,33.9716,784.2087,9.595788,18.73438,
55870.92,1.068274E-03,5.362563E-03,8.715057E-04,35.40394,9.231331,5.505188,9.617018,18.73438,1.117452,11.76081,33.96714,784.1051,9.595788,18.73438,
55871.21,1.319463E-03,4.900332E-03,2.396994E-03,35.27346,9.25712,5.51797,9.617018,18.73438,1.117745,11.76239,33.96569,784.095,9.595788,18.73438,
55871.51,1.462225E-03,5.498513E-03,9.138804E-04,35.07386,9.256346,5.505817,9.617018,18.73438,1.117182,11.75771,33.95416,783.6179,9.595788,18.73438,
55871.8,6.869737E-04,5.729629E-03,6.596324E-04,34.56319,9.25204,5.551815,9.617018,18.73438,1.116842,11.7573,33.94288,783.3177,9.595788,18.73438,
55872.09,7.104662E-04,4.723596E-03,4.618839E-04,33.53493,9.24474,5.596506,9.617018,18.73438,1.11674,11.75286,33.93306,782.8778,9.595788,18.73438,
55872.38,1.062853E-03,0.006355,1.902623E-03,33.00439,9.238864,5.628994,9.617018,18.73438,1.116638,11.7537,33.92983,782.7026,9.595788,18.73438,
55872.66,9.32741E-04,1.460787E-03,1.704874E-03,32.38571,9.240144,5.695667,9.617018,18.73438,1.116088,11.74823,33.91694,782.3361,9.595788,18.73438,
55872.95,9.634619E-04,4.975104E-03,1.224628E-03,32.10747,9.227733,5.679011,9.617018,18.73438,1.115912,11.74797,33.9137,782.3213,9.595788,18.73438,
55873.24,8.441925E-04,5.043079E-03,2.18512E-03,31.86294,9.182726,5.738905,9.617018,18.73438,1.11575,11.74563,33.91,782.1721,9.595788,18.73438,
55873.53,9.291267E-04,5.36936E-03,2.721866E-03,31.53459,9.209352,5.784613,9.617018,18.73438,1.11551,11.74364,33.8987,781.9075,9.595788,18.73438,
55873.82,1.178508E-03,4.363327E-03,1.57775E-03,31.08267,9.2087,5.799913,9.617018,18.73438,1.11542,11.74125,33.89269,781.776,9.595788,18.73438,
55874.12,8.405783E-04,4.553658E-03,2.792491E-03,30.94269,9.180619,5.764713,9.617018,18.73438,1.115256,11.7404,33.88477,781.5439,9.595788,18.73438,
55874.41,7.3938E-04,5.654856E-03,-3.714846E-04,30.45708,9.155361,5.8141,9.617018,18.73438,1.114562,11.73627,33.87504,781.0395,9.595788,18.73438,
55874.7,1.245371E-03,3.119381E-03,1.267003E-03,29.87469,9.142212,5.854046,9.617018,18.73438,1.115184,11.73814,33.87988,781.2758,9.595788,18.73438,
55875,1.198387E-03,3.404877E-03,4.195092E-04,29.75545,9.18002,5.883,9.617018,18.73438,1.115654,11.74389,33.904,781.9394,9.595788,18.73438,
55875.3,1.194772E-03,0.0016987,2.411119E-03,29.81161,9.177691,5.869395,9.617018,18.73438,1.11522,11.74279,33.9004,781.8986,9.595788,18.73438,
55875.59,7.520298E-04,2.65715E-03,2.26987E-03,29.70792,9.115847,5.883194,9.617018,18.73438,1.114535,11.7405,33.88739,781.6458,9.595788,18.73438,
55875.88,0.0012526,1.800663E-03,1.63425E-03,29.53251,9.137606,5.864456,9.617018,18.73438,1.114139,11.73482,33.87016,781.0626,9.595788,18.73438,
55876.17,9.580406E-04,4.947914E-03,2.076359E-04,29.42537,9.124721,5.91486,9.617018,18.73438,1.114786,11.73291,33.86219,780.8548,9.595788,18.73438,
55876.45,1.306813E-03,4.995496E-03,1.874373E-03,28.97086,9.124617,5.947107,9.617018,18.73438,1.113999,11.73513,33.86864,781.0963,9.595788,18.73438,
55876.74,9.092485E-04,4.49248E-03,1.860248E-03,28.85594,9.046784,5.97887,9.617018,18.73438,1.114347,11.73431,33.87257,781.2526,9.595788,18.73438,
55877.03,1.14598E-03,4.424505E-03,-1.346102E-03,28.51981,9.076637,5.956258,9.617018,18.73438,1.114107,11.73105,33.86779,781.3427,9.595788,18.73438,
55877.33,6.128821E-04,4.30215E-03,3.668234E-03,28.25713,9.054604,5.98071,9.617018,18.73438,1.114421,11.7328,33.87415,781.3776,9.595788,18.73438,
55877.64,7.737151E-04,5.437335E-03,9.845048E-04,27.94865,9.043488,5.984196,9.617018,18.73438,1.11479,11.73238,33.87529,781.6671,9.595788,18.73438,
55877.94,6.996235E-04,5.736426E-03,3.20635E-04,27.41206,9.031639,6.023077,9.617018,18.73438,1.114073,11.73105,33.87021,781.4907,9.595788,18.73438,
55878.25,1.205615E-03,5.518906E-03,3.357486E-03,26.75708,9.003334,6.092461,9.617018,18.73438,1.113989,11.73185,33.86807,781.3894,9.595788,18.73438,
55878.55,4.701203E-04,2.806696E-03,1.888498E-03,26.43219,8.957633,6.122529,9.617018,18.73438,1.112923,11.72831,33.86258,781.2236,9.595788,18.73438,
55878.82,7.3938E-04,1.855043E-03,4.17673E-03,26.14618,8.952678,6.118946,9.617018,18.73438,1.112303,11.72701,33.84769,780.9401,9.595788,18.73438,
55879.11,1.050203E-03,2.507605E-03,-3.248725E-05,26.09952,8.983392,6.187023,9.617018,18.73438,1.117508,11.72685,33.85435,780.9625,9.595788,18.73438,
55879.41,1.048396E-03,6.334608E-03,-8.89868E-05,25.37196,8.934689,6.208134,9.617018,18.73438,1.113233,11.72969,33.85696,780.9833,9.595788,18.73438,
55879.72,6.345675E-04,4.689608E-03,2.312244E-03,24.93042,8.947448,6.239025,9.617018,18.73438,1.113505,11.7281,33.85954,781.1514,9.595788,18.73438,
55880.02,8.351569E-04,4.927522E-03,1.252878E-03,24.24088,8.900433,6.28207,9.617018,18.73438,1.113833,11.72906,33.8604,781.406,9.595788,18.73438,
55880.32,5.911968E-04,1.569547E-03,7.726315E-04,23.56085,8.877247,6.359007,9.617018,18.73438,1.113931,11.72673,33.85757,781.2817,9.595788,18.73438,
55880.61,1.035746E-03,1.997791E-03,2.340494E-03,23.10289,8.870051,6.41958,9.617018,18.73438,1.113567,11.72503,33.8471,781.0685,9.595788,18.73438,
55880.92,8.478067E-04,4.900332E-03,3.046739E-03,22.68208,8.833286,6.462624,9.617018,18.73438,1.112211,11.72005,33.8283,780.5191,9.595788,18.73438,
55881.22,8.062432E-04,3.635993E-03,9.703799E-04,22.1282,8.84698,6.49797,9.617018,18.73438,1.11067,11.70948,33.79535,779.7714,9.595788,18.73438,
55881.52,1.156823E-03,4.057439E-03,8.715057E-04,21.95193,8.82102,6.548035,9.617018,18.73438,1.108968,11.69785,33.7584,779.0182,9.595788,18.73438,
55881.81,1.21465E-03,5.31498E-03,7.867563E-04,21.81454,8.802219,6.52276,9.617018,18.73438,1.109396,11.69652,33.75948,778.8033,9.595788,18.73438,
55882.1,1.037554E-03,3.819526E-03,2.961989E-03,21.50779,8.775906,6.573939,9.617018,18.73438,1.111158,11.70641,33.7942,779.7287,9.595788,18.73438,
55882.39,1.341148E-03,5.42374E-03,-6.96357E-04,21.3825,8.752176,6.615773,9.617018,18.73438,1.111887,11.71494,33.82917,780.65,9.595788,18.73438,
55882.69,7.682938E-04,4.118617E-03,6.596324E-04,21.16994,8.763388,6.602361,9.617018,18.73438,1.112727,11.71562,33.8261,780.5682,9.595788,18.73438,
55883,2.56881E-04,5.722831E-03,-1.007105E-03,20.6921,8.766419,6.653056,9.617018,18.73438,1.111569,11.7082,33.79062,779.6399,9.595788,18.73438,
55883.28,1.176701E-03,5.36936E-03,1.055129E-03,20.23846,8.743753,6.723747,9.617018,18.73438,1.110938,11.70939,33.79902,779.5576,9.595788,18.73438,
55883.59,7.122733E-04,5.50531E-03,2.594742E-03,20.10971,8.763038,6.731059,9.617018,18.73438,1.111825,11.71489,33.81551,780.052,9.595788,18.73438,
55883.88,8.405783E-04,6.606509E-03,9.845048E-04,19.82543,8.751188,6.735465,9.617018,18.73438,1.112031,11.71599,33.81433,780.2119,9.595788,18.73438,
55884.16,9.761117E-04,3.139774E-03,1.097504E-03,19.70014,8.739067,6.773086,9.617018,18.73438,1.11111,11.71,33.78962,779.6411,9.595788,18.73438,
55884.47,1.044782E-03,1.426799E-03,-1.87861E-04,19.67594,8.704882,6.755123,9.617018,18.73438,1.109786,11.70175,33.77087,779.2811,9.595788,18.73438,
55884.77,8.984059E-04,6.436571E-03,1.182253E-03,19.31044,8.716469,6.814048,9.617018,18.73438,1.109298,11.69077,33.74809,778.6441,9.595788,18.73438,
55885.07,3.002517E-04,6.776446E-03,-3.573597E-04,18.90691,8.666517,6.815985,9.617018,18.73438,1.109378,11.69093,33.73981,778.3676,9.595788,18.73438,
55885.36,1.182123E-03,3.608803E-03,7.867563E-04,18.40661,8.701081,6.875541,9.617018,18.73438,1.109076,11.68823,33.73225,778.1574,9.595788,18.73438,
55885.67,9.255126E-04,5.872377E-03,2.500105E-04,18.00654,8.679054,6.930109,9.617018,18.73438,1.1096,11.69045,33.73938,778.2764,9.595788,18.73438,
55885.97,8.749134E-04,3.50684E-03,1.408251E-03,17.85014,8.636022,6.956449,9.617018,18.73438,1.10938,11.69528,33.75677,778.7051,9.595788,18.73438,
55886.24,1.353798E-03,6.185062E-03,7.443817E-04,17.65399,8.642055,6.980948,9.617018,18.73438,1.109836,11.69556,33.75673,778.7264,9.595788,18.73438,
55886.53,1.67185E-03,2.874671E-03,1.902623E-03,17.60215,8.68324,6.998525,9.617018,18.73438,1.112883,11.69629,33.7619,778.8253,9.595788,18.73438,
55886.85,1.218265E-03,4.166199E-03,2.425244E-03,17.36539,8.709027,7.010145,9.617018,18.73438,1.110154,11.69589,33.76145,778.7814,9.595788,18.73438,
55887.14,8.188929E-04,6.32781E-03,7.585066E-04,17.12258,8.692514,7.074736,9.617018,18.73438,1.109764,11.69582,33.75343,778.8123,9.595788,18.73438,
55887.44,1.039361E-03,5.07027E-03,3.173863E-03,16.83916,8.693911,7.071299,9.617018,18.73438,1.10924,11.69693,33.75704,778.7441,9.595788,18.73438,
55887.74,3.797646E-04,5.002294E-03,3.51286E-03,16.46415,8.739913,7.114246,9.617018,18.73438,1.10912,11.69524,33.75414,778.4913,9.595788,18.73438,
55888.03,5.405977E-04,3.221344E-03,2.622992E-03,16.09778,8.731797,7.14843,9.617018,18.73438,1.108956,11.69497,33.75476,778.4843,9.595788,18.73438,
55888.34,8.568423E-04,5.253803E-03,1.139879E-03,15.97595,8.707736,7.160583,9.617018,18.73438,1.110054,11.70194,33.77304,779.0822,9.595788,18.73438,
55888.64,1.07731E-03,2.670745E-03,1.069254E-03,15.96731,8.727846,7.184405,9.617018,18.73438,1.110136,11.70112,33.78046,779.4031,9.595788,18.73438,
55888.94,1.198387E-03,4.308947E-03,1.125754E-03,15.823,8.741721,7.199706,9.617018,18.73438,1.110086,11.70049,33.77665,779.3433,9.595788,18.73438,
55889.25,9.32741E-04,3.336902E-03,-5.127335E-04,15.83251,8.695794,7.21917,9.617018,18.73438,1.110712,11.70337,33.78138,779.457,9.595788,18.73438,
55889.55,9.218983E-04,1.637522E-03,7.161319E-04,15.68389,8.685048,7.220671,9.617018,18.73438,1.11002,11.69837,33.76242,779.0502,9.595788,18.73438,
55889.84,1.133331E-03,1.576345E-03,6.172577E-04,15.65365,8.704113,7.228951,9.617018,18.73438,1.10941,11.70021,33.76324,778.7726,9.595788,18.73438,
55890.13,8.965987E-04,5.043079E-03,-6.257326E-04,15.32357,8.69696,7.266862,9.617018,18.73438,1.110088,11.7025,33.77049,778.7163,9.595788,18.73438,
55890.42,4.990341E-04,4.941117E-03,7.443817E-04,14.94596,8.68768,7.342687,9.617018,18.73438,1.109504,11.70009,33.76331,778.8419,9.595788,18.73438,
55890.72,8.803348E-04,4.730393E-03,-1.172366E-04,14.63489,8.691739,7.366218,9.617018,18.73438,1.10868,11.69276,33.74843,778.7371,9.595788,18.73438,
55891.01,1.503789E-03,4.777976E-03,2.665367E-03,14.5338,8.623765,7.450709,9.617018,18.73438,1.10991,11.69827,33.77128,779.1243,9.595788,18.73438,
55891.29,6.417959E-04,2.582378E-03,-9.788548E-04,14.32123,8.648043,7.464121,9.617018,18.73438,1.110236,11.70644,33.79457,779.6317,9.595788,18.73438,
55891.6,1.021289E-03,4.363327E-03,-4.562339E-04,14.29185,8.609962,7.449305,9.617018,18.73438,1.11083,11.71543,33.81937,780.2373,9.595788,18.73438,
55891.89,7.267302E-04,5.50531E-03,-6.398575E-04,14.15014,8.608168,7.465622,9.617018,18.73438,1.110834,11.7178,33.82894,780.7612,9.595788,18.73438,
55892.19,8.152787E-04,3.608803E-03,5.890079E-04,13.97128,8.657139,7.51806,9.617018,18.73438,1.10974,11.70828,33.81121,780.4463,9.595788,18.73438,
55892.49,1.06466E-03,2.086159E-03,7.161319E-04,13.68008,8.57263,7.535201,9.617018,18.73438,1.1108,11.71121,33.81861,780.7861,9.595788,18.73438,
55892.78,7.701009E-04,5.790806E-03,-4.237467E-06,13.44938,8.557934,7.572338,9.617018,18.73438,1.109964,11.70907,33.80236,780.1135,9.595788,18.73438,
55893.09,1.216458E-03,3.812728E-03,2.401231E-05,13.09856,8.541574,7.61209,9.617018,18.73438,1.10987,11.70841,33.7929,779.5819,9.595788,18.73438,
55893.39,1.230914E-03,4.845951E-03,-2.161108E-04,13.14695,8.513143,7.594126,9.617018,18.73438,1.110552,11.71157,33.80162,779.6157,9.595788,18.73438,
55893.69,9.851472E-04,5.111055E-03,-1.035354E-03,13.02598,8.52035,7.629617,9.617018,18.73438,1.110428,11.71262,33.80637,779.7601,9.595788,18.73438,
55894,9.670761E-04,5.994732E-03,-5.268584E-04,13.1193,8.479438,7.649857,9.617018,18.73438,1.110644,11.71359,33.80979,779.8483,9.595788,18.73438,
55894.3,1.044782E-03,5.382955E-03,1.408251E-03,12.74688,8.462921,7.663026,9.617018,18.73438,1.110108,11.71253,33.80135,779.7027,9.595788,18.73438,
55894.59,1.044782E-03,5.192625E-03,6.638698E-05,12.54295,8.444376,7.719241,9.617018,18.73438,1.11049,11.70925,33.78675,779.4149,9.595788,18.73438,
55894.88,1.194772E-03,3.180559E-03,2.086246E-03,12.28891,8.474674,7.757008,9.617018,18.73438,1.109836,11.71021,33.79766,779.6648,9.595788,18.73438,
55895.16,9.670761E-04,6.123885E-03,2.298119E-03,12.08586,8.434422,7.791821,9.617018,18.73438,1.110902,11.71533,33.81842,780.3148,9.595788,18.73438,
55895.47,9.345481E-04,5.355765E-03,3.488848E-04,12.07117,8.388509,7.789594,9.617018,18.73438,1.111116,11.71778,33.83255,780.7026,9.595788,18.73438,
55895.76,5.207194E-04,5.416943E-03,1.676624E-03,11.97957,8.452641,7.815401,9.617018,18.73438,1.111014,11.71877,33.84007,781.007,9.595788,18.73438,
55896.06,1.066467E-03,4.995496E-03,1.930872E-03,12.18782,8.425877,7.813416,9.617018,18.73438,1.11087,11.71979,33.8392,781.0419,9.595788,18.73438,
55896.35,1.192965E-03,2.895063E-03,2.396994E-03,12.01932,8.407457,7.804604,9.617018,18.73438,1.110336,11.71452,33.81344,780.287,9.595788,18.73438,
55896.64,8.297356E-04,6.416178E-03,2.87724E-03,12.07462,8.398342,7.842031,9.617018,18.73438,1.11001,11.71005,33.79387,779.5949,9.595788,18.73438,
55896.94,8.712992E-04,4.621633E-03,1.436501E-03,12.00031,8.384748,7.812496,9.617018,18.73438,1.109304,11.70731,33.78883,779.3611,9.595788,18.73438,
55897.23,1.035746E-03,6.443368E-03,2.735991E-03,11.89144,8.36991,7.846631,9.617018,18.73438,1.109416,11.7044,33.77469,779.0798,9.595788,18.73438,
55897.52,1.194772E-03,6.905599E-03,1.295252E-03,11.94155,8.379474,7.838497,9.617018,18.73438,1.11067,11.71333,33.80882,779.7205,9.595788,18.73438,
55897.8,1.055625E-03,5.682046E-03,1.803748E-03,12.05907,8.407125,7.869243,9.617018,18.73438,1.11148,11.72479,33.85353,781.1301,9.595788,18.73438,
55898.09,5.930039E-04,4.553658E-03,-3.008601E-04,11.81108,8.404708,7.849924,9.617018,18.73438,1.111525,11.7325,33.87499,781.7346,9.595788,18.73438,
55898.38,7.249231E-04,6.402583E-03,5.890079E-04,11.8828,8.401707,7.863675,9.617018,18.73438,1.111539,11.7331,33.87625,781.7565,9.595788,18.73438,
55898.67,1.256214E-03,6.722067E-03,-7.246069E-04,11.86379,8.407494,7.842371,9.617018,18.73438,1.112101,11.73847,33.90003,782.5007,9.595788,18.73438,
55898.97,8.225071E-04,5.471323E-03,-2.161108E-04,11.86119,8.37429,7.858155,9.617018,18.73438,1.112739,11.7441,33.92797,783.4722,9.595788,18.73438,
55899.26,5.62283E-04,5.009091E-03,-4.138593E-04,11.89144,8.352988,7.88067,9.617018,18.73438,1.112733,11.74564,33.93093,783.7529,9.595788,18.73438,
